modul,komoditas,varietas,no_sk,tahun,golongan,kode_http,url_tautan_putus
db-varsan,Mentimun,MBTM 02,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Mentimun%20MBTM%2002.pdf
db-varsan,Melon,STR 11,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Melon%20STR%2011.pdf
db-varsan,Melon,HDO 03,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Melon%20HDO%2003.pdf
db-varsan,Kubis,CB 50002,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Kubis%20CB%2050002.pdf
db-varsan,Kacang Panjang,AFN KP01,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Kacang%20Panjang%20AFN%20KP01.pdf
db-varsan,Sawi Caisim,CA 360,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Caisim%20CA%20360.pdf
db-varsan,Tomat,TO 1706,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Tomat%20TO%201706.pdf
db-varsan,Tomat,MBTO 03,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Tomat%20MBTO%2003.pdf
db-varsan,Semangka,SE 3389,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Semangka%20SE%203389.pdf
db-varsan,Semangka,Majesty,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Semangka%20Majesty.pdf
db-varsan,Semangka,Diego,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Semangka%20Diego.pdf
db-varsan,Semangka,Atlantis,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Semangka%20Atlantis.pdf
db-varsan,Sawi putih / Petsai,Maxell,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Sawi%20Putih%20Maxell.pdf
db-varsan,Paria,Patria,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Paria%20Patria.pdf
db-varsan,Paria,PARIA 08779,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Paria%20PARIA%2008779.pdf
db-varsan,Paria,HBG 03,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Paria%20HBG%2003.pdf
db-varsan,Sawi Sendok/Pak Choi,PC 730,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Pak%20Choy%20PC%20730.pdf
db-varsan,Mentimun,Kiddo,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Mentimun%20Kiddo.pdf
db-varsan,Kentang,Chitra,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Kentang%20Chitra.pdf
db-varsan,Jagung Manis,ZM 866,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Jagung%20Manis%20ZM%20866.pdf
db-varsan,Cabai Keriting,MBCK 01,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Cabai%20Keriting%20MBCK%2001.pdf
db-varsan,Cabai Besar,Pertiwi,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/MARIGOLD%20PERTIWI.pdf
db-varsan,Bawang Merah,SS Sakato,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Bawang%20Merah%20SS%20Sakato.pdf
db-varsan,Paprika,Springbok,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Paprika%20Springbok.pdf
db-varsan,Paprika,Solanor,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Paprika%20Solanor.pdf
db-varsan,Paprika,Salomon,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Paprika%20Salomon.pdf
db-varsan,Mentimun,Jasmine,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Mentimun%20Jasmine.pdf
db-varsan,Kubis Bunga,Kaila,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Kubis%20Bunga%20Kaila.pdf
db-varsan,Cabai Rawit,Red Thunder,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Cabai%20Rawit%20Red%20Thunder.pdf
db-varsan,Cabai Rawit,Kancane,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Cabai%20Rawit%20Kancane.pdf
db-varsan,Paria,HBG 01,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Paria%20HBG%2001.pdf
db-varsan,Oyong / Gambas,OY 2265,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Oyong%20OY%202265.pdf
db-varsan,Mentimun,HCU 57,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Mentimun%20HCU%2057.pdf
db-varsan,Cabai Besar,S 801,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Cabai%20Besar%20S%20801.pdf
db-varsan,Bawang Merah,BM 8705,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Bawang%20Merah%20BM%208705.pdf
db-varsan,Cabai Rawit,Carika,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Cabai%20Rawit%20Carika.pdf
db-varsan,Cabai Rawit,Batari,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Cabai%20Rawit%20Batari.pdf
db-varsan,Semangka,Athletic 9,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Semangka%20Athletic%209.pdf
db-varsan,Paria,PA 200 C,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Paria%20PA%20200%20C.pdf
db-varsan,Paria,ENNO 1662,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Paria%20Enno%201662.pdf
db-varsan,Mentimun,Monata,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Mentimun%20Monata.pdf
db-varsan,Mentimun,G 313,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Mentimun%20G%20313.pdf
db-varsan,Kubis,ACE,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Kubis%20ACE.pdf
db-varsan,Kentang,Tedjo MZ,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Kentang%20Tedjo%20MZ.pdf
db-varsan,Jagung Manis,ENNO 002,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Jagung%20Manis%20ENNO%20002.pdf
db-varsan,Cabai Keriting,Red Lava,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Cabai%20Keriting%20Red%20Lava.pdf
db-varsan,Terong,TP 21842,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Terong%20TP%2021842.pdf
db-varsan,Terong,Kinaro,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Terong%20Kinaro.pdf
db-varsan,Waluh/Squash,Biglampion,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Squash%20Biglampion.pdf
db-varsan,Paria,Pertiwi,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/MARIGOLD%20PERTIWI.pdf
db-varsan,Paria,Alaska,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Paria%20Alaska.pdf
db-varsan,Mentimun,KE 27187,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Mentimun%20KE%2027187.pdf
db-varsan,Melon,Meloni,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Melon%20Meloni.pdf
db-varsan,Melon,Hikapel,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Melon%20Hikapel.pdf
db-varsan,Cabai Rawit,CR 8873,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Cabai%20Rawit%20CR%208873.pdf
db-varsan,Cabai Besar,Panser,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/JAGUNG_MANIS_PANSER.pdf
db-varsan,Bayam,Tiwi,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Bayam%20Tiwi.pdf
db-varsan,Melon,Melindo 16,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Melon%20Melindo%2016.pdf
db-varsan,Tomat,MGTO 445,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Tomat%20MGTO%20445.pdf
db-varsan,Tomat,MGTO 102,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Tomat%20MGTO%20102.pdf
db-varsan,Seledri,Yudistira 84,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Seledri%20Yudistira%2084.pdf
db-varsan,Slada,TF TW LGR 14,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Selada%20TF%20TW%20LGR%2014.pdf
db-varsan,Slada,TF TW LGA 14,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Selada%20TF%20TW%20LGA%2014.pdf
db-varsan,Paria,Wanara,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Paria%20Wanara.pdf
db-varsan,Sawi Sendok/Pak Choi,TF TW PUF 14,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Pak%20Choy%20TF%20TW%20PUF%2014.pdf
db-varsan,Kubis Bunga,CF 5101,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Kubis%20Bunga%20CF%205101.pdf
db-varsan,Cabai Rawit,BISI HP 35,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Cabai%20Rawit%20BISI%20HP%2035.pdf
db-varsan,Cabai Rawit,BISI HP 34,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Cabai%20Rawit%20BISI%20HP%2034.pdf
db-varsan,Cabai Keriting,MGCK 501,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Cabai%20Keriting%20MGCK%20501.pdf
db-varsan,Cabai Besar,BISI HP 36,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Cabai%20Besar%20BISI%20HP%2036.pdf
db-varsan,Brokoli,BL 14001,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Brokoli%20BL%2014001.pdf
db-varsan,Brokoli,BL 12001,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Brokoli%20BL%2012001.pdf
db-varsan,Tomat,Diamona,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Tomat%20Diamona.pdf
db-varsan,Tomat,TOM 01,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Tomat%20TOM%2001.pdf
db-varsan,Tomat,Nurani,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Tomat%20Nurani.pdf
db-varsan,Tomat,New Profit,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Tomat%20New%20Profit.pdf
db-varsan,Pepaya,Dapina Agrihorti,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Pepaya%20Dapina%20Agrihorti.pdf
db-varsan,Mentimun,MGKE 701,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Mentimun%20MGKE%20701.pdf
db-varsan,Kacang Panjang,AA 0611,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Kacang%20Panjang%20AA%200611.pdf
db-varsan,Cabai Besar,Inata Agrihorti,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Cabai%20Besar%20Inata%20Agrihorti.pdf
db-varsan,Bawang Merah,Violetta 1 Agrihorti,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Bawang%20Merah%20Violetta%201%20Agrihorti.pdf
db-varsan,Sawi hijau,Juwita 01,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Sawi%20Hijau%20Juwita%2001.pdf
db-varsan,Paria,Rangga,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Paria%20Rangga.pdf
db-varsan,Paria,Agatha,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Paria%20Agatha.pdf
db-varsan,Oyong / Gambas,Radya,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Oyong%20Radya.pdf
db-varsan,Oyong / Gambas,GBH 302,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Oyong%20GBH%20302.pdf
db-varsan,Jagung Pulut Manis,WXBi13003,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/JAGUNG%20Pulut%20Manis%20WXBi13003.pdf
db-varsan,Jagung Pulut Manis,WXBi13001,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/JAGUNG%20Pulut%20Manis%20WXBi13001.pdf
db-varsan,Jagung Manis,Royal Sweet,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Jagung%20Manis%20Royal%20Sweet.pdf
db-varsan,Jagung Manis,Royal 76,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Jagung%20Manis%20Royal%2076.pdf
db-varsan,Blewah,BISI BW 01,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Blewah%20BISI%20BW%2001.pdf
db-varsan,Tomat,MBTO 02,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Tomat%20MBTO%2002.pdf
db-varsan,Semangka,MBSL 02,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Semangka%20MBSL%2002.pdf
db-varsan,Sawi Caisim,MBCS 01,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Caisim%20MBCS%2001.pdf
db-varsan,Kacang Buncis,MBBC 02,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Buncis%20MBBC%2002.pdf
db-varsan,Kacang Buncis,MBBC 01,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Buncis%20MBBC%2001.pdf
db-varsan,Bayam,MBBA 01,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Bayam%20MBBA%2001.pdf
db-varsan,Tomat,TO 15307,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Tomat%20TO%2015307.pdf
db-varsan,Tomat,EION,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Tomat%20Eion.pdf
db-varsan,Semangka,IN 01,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Semangka%20IN%2001.pdf
db-varsan,Slada,BISI SL 02,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Selada%20BISI%20SL%2002.pdf
db-varsan,Tomat,TO 75077,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Tomat%20TO%2075077.pdf
db-varsan,Semangka,AG 01,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Semangka%20AG%2001.pdf
db-varsan,Sawi hijau,Kometa,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Sawi%20Hijau%20Kometa.pdf
db-varsan,Paria,PA 100 C,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Paria%20PA%20100%20C.pdf
db-varsan,Mentimun,Rieza,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Mentimun%20Rieza.pdf
db-varsan,Mentimun,KE 31359,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Mentimun%20KE%2031359.pdf
db-varsan,Melon,ME 1699,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Melon%20ME%201699.pdf
db-varsan,Kacang Panjang,KP 1000,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Kacang%20Panjang%20KP%201000.pdf
db-varsan,Jagung Manis,Karmina,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Jagung%20Manis%20Karmina.pdf
db-varsan,Kacang Buncis,BU ASA 016,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Buncis%20BU%20ASA%20016.pdf
db-varsan,Kacang Buncis,BU 6311,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Buncis%20BU%206311.pdf
db-varsan,Terong,TT 1466,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Terong%20TT%201466.pdf
db-varsan,Mentimun,Litsa 2,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Mentimun%20Litsa%202.pdf
db-varsan,Mentimun,Litsa 1,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Mentimun%20Litsa%201.pdf
db-varsan,Mentimun,B 8.4,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Mentimun%20B%208.4.pdf
db-varsan,Labu,LA 1557,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Labu%20LA%201557.pdf
db-varsan,Kentang,RGH 01,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Kentang%20RGH%2001.pdf
db-varsan,Kacang Panjang,Gatra Hitam,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Kacang%20Panjang%20Gatra%20Hitam.pdf
db-varsan,Cabai Rawit,Gatra Putih,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Cabai%20Rawit%20Gatra%20Putih.pdf
db-varsan,Cabai Keriting,CK 22530,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Cabai%20Keriting%20CK%2022530.pdf
db-varsan,Cabai Keriting,CK 20175,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Cabai%20Keriting%20CK%2020175.pdf
db-varsan,Tomat,TO 22309,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Tomat%20TO%2022309.pdf
db-varsan,Tomat Rampai,Sikam,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Tomat%20Rampai%20Sikam.pdf
db-varsan,Paria,Quadra,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Paria%20Quadra.pdf
db-varsan,Kacang Panjang,Temon,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Kacang%20Panjang%20Temon.pdf
db-varsan,Cabai Besar,CB 8686,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Cabai%20Besar%20CB%208686.pdf
db-varsan,Tomat,MGTO 01,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Tomat%20MGTO%2001.pdf
db-varsan,Terong,TP 2804,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Terong%20TP%202804.pdf
db-varsan,Semangka,SE 194,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Semangka%20SE%20194.pdf
db-varsan,Paria,PA 16347,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Paria%20PA%2016347.pdf
db-varsan,Mentimun,KE 4383,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Mentimun%20KE%204383.pdf
db-varsan,Melon,FR 772,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Melon%20FR%20772.pdf
db-varsan,Melon,FR 628,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Melon%20FR%20628.pdf
db-varsan,Kentang,Sangkuriang Agrihorti,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Kentang%20Sangkuriang%20Agrihorti.pdf
db-varsan,Kentang,Dayang Sumbi Agrihorti,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Kentang%20Dayang%20Sumbi%20Agrihorti.pdf
db-varsan,Kacang Panjang,KP 820,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Kacang%20Panjang%20KP%20820.pdf
db-varsan,Tomat,TO 7789,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Tomat%20TO%207789.pdf
db-varsan,Tomat,TF TO 5314,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Tomat%20TF%20TO%205314.pdf
db-varsan,Tomat,Absolut,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Tomat%20Absolut.pdf
db-varsan,Terong,Pontia,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Terong%20Pontia.pdf
db-varsan,Semangka,TF TW NWS 14,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Semangka%20TF%20TW%20NWS%2014.pdf
db-varsan,Semangka,SS 2942,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Semangka%20SS%202942.pdf
db-varsan,Semangka,SE 3440,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Semangka%20SE%203440.pdf
db-varsan,Paria,YSPA 095,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Paria%20YSPA%20095.pdf
db-varsan,Mentimun,YSKE 788,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Mentimun%20YSKE%20788.pdf
db-varsan,Melon,YSME 097,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Melon%20YSME%20097.pdf
db-varsan,Kacang Panjang,AGB KP NBL 69,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Kacang%20Panjang%20AGB%20KP%20NBL%2069.pdf
db-varsan,Kacang Panjang,MBKP 1202,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Kacang%20Panjang%20MBKP%201202.pdf
db-varsan,Kacang Panjang,MBKP 505,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Kacang%20Panjang%20MBKP%20505.pdf
db-varsan,Sawi putih / Petsai,Siola,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Sawi%20Putih%20Siola.pdf
db-varsan,Cabai Keriting,WI 054,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Cabai%20Keriting%20WI%20054.pdf
db-varsan,Semangka,Prime,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Semangka%20Prime.pdf
db-varsan,Cabai Keriting,Bemeri,,,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/varimage/Cabai%20Keriting%20Bemeri.pdf
