provinsi,kabupaten,kecamatan,kode_kabupaten,bpp,bpp_kanonik,poktan,penyuluh_pns,penyuluh_p3k,penyuluh_thl,penyuluh_swadaya,penyuluh_swasta,penyuluh_total
"SULAWESI SELATAN","LUWU","WALENRANG","7317","BPP Kec.Walenrang","Kec.Walenrang","126","5","3","0","8","0","16"
"SULAWESI SELATAN","LUWU","WALENRANG BARAT","7317","BPP Kec. Walenrang Barat","Kec. Walenrang Barat","63","3","0","0","4","0","7"
"SULAWESI SELATAN","LUWU","WALENRANG TIMUR","7317","BPP KEC. WALENRANG TIMUR","Kec. Walenrang Timur","174","6","1","0","9","0","16"
"SULAWESI SELATAN","LUWU","WALENRANG UTARA","7317","BPP Walenrang Utara","Walenrang Utara","203","4","6","1","7","0","18"
"SULAWESI SELATAN","LUWU TIMUR","ANGKONA","7325","BPP Angkona","Angkona","330","12","0","0","2","0","14"
"SULAWESI SELATAN","LUWU TIMUR","BURAU","7325","BPP Kecamatan Burau","Kecamatan Burau","361","17","0","0","4","0","21"
"SULAWESI SELATAN","LUWU TIMUR","KALAENA","7325","BPP Kalaena","Kalaena","128","10","0","0","4","0","14"
"SULAWESI SELATAN","LUWU TIMUR","MALILI","7325","BPP Malili","Malili","244","12","1","1","1","0","15"
"SULAWESI SELATAN","LUWU TIMUR","MANGKUTANA","7325","BPP Mangkutana","Mangkutana","234","12","1","0","1","0","14"
"SULAWESI SELATAN","LUWU TIMUR","NUHA","7325","BPP Nuha","Nuha","91","4","0","1","1","0","6"
"SULAWESI SELATAN","LUWU TIMUR","TOMONI","7325","BPP TOMONI","Tomoni","188","14","0","0","6","0","20"
"SULAWESI SELATAN","LUWU TIMUR","TOMONI TIMUR","7325","BPP Tomoni Timur","Tomoni Timur","162","9","0","0","3","0","12"
"SULAWESI SELATAN","LUWU TIMUR","TOWUTI","7325","BPP Towuti","Towuti","681","10","6","3","1","0","20"
"SULAWESI SELATAN","LUWU TIMUR","WASUPONDA","7325","BPP Wasuponda","Wasuponda","207","3","4","2","6","0","15"
"SULAWESI SELATAN","LUWU TIMUR","WOTU","7325","BPP Wotu","Wotu","338","14","2","0","1","0","17"
"SULAWESI SELATAN","LUWU UTARA","BAEBUNTA","7322","BPP Kec.Baebunta","Kec.Baebunta","377","10","0","10","0","0","20"
"SULAWESI SELATAN","LUWU UTARA","BAEBUNTA SELATAN","7322","BPP Kec. Baebunta Selatan","Kec. Baebunta Selatan","265","6","0","9","0","0","15"
"SULAWESI SELATAN","LUWU UTARA","BONE-BONE","7322","BPP Kec. Bone Bone","Kec. Bone Bone","163","10","0","11","7","0","28"
"SULAWESI SELATAN","LUWU UTARA","MALANGKE","7322","BPP Kec. Malangke","Kec. Malangke","375","8","1","5","1","0","15"
"SULAWESI SELATAN","LUWU UTARA","MALANGKE BARAT","7322","BPP Kec. Malangke Barat","Kec. Malangke Barat","369","6","0","6","2","0","14"
"SULAWESI SELATAN","LUWU UTARA","MAPPEDECENG","7322","BPP Kec. Mappedeceng","Kec. Mappedeceng","190","15","0","7","6","0","28"
"SULAWESI SELATAN","LUWU UTARA","MASAMBA","7322","BPP Kec. Masamba","Kec. Masamba","246","14","0","5","1","0","20"
"SULAWESI SELATAN","LUWU UTARA","RAMPI","7322","BPP Kec. Rampi","Kec. Rampi","61","3","0","4","0","0","7"
"SULAWESI SELATAN","LUWU UTARA","RONGKONG","7322","BPP Kec. Rongkong","Kec. Rongkong","65","6","0","11","1","0","18"
"SULAWESI SELATAN","LUWU UTARA","SABBANG","7322","BPP Kec. Sabbang","Kec. Sabbang","182","6","1","10","0","0","17"
"SULAWESI SELATAN","LUWU UTARA","SABBANG SELATAN","7322","BPP Kec. Sabbang Selatan","Kec. Sabbang Selatan","387","7","2","11","0","0","20"
"SULAWESI SELATAN","LUWU UTARA","SEKO","7322","BPP Kec. Seko","Kec. Seko","271","5","0","12","0","0","17"
"SULAWESI SELATAN","LUWU UTARA","SUKAMAJU","7322","BPP Kec. Sukamaju","Kec. Sukamaju","203","12","0","10","3","0","25"
"SULAWESI SELATAN","LUWU UTARA","SUKAMAJU SELATAN","7322","BPP Kec. Sukamaju Selatan","Kec. Sukamaju Selatan","148","9","0","9","0","0","18"
"SULAWESI SELATAN","LUWU UTARA","TANA LILI","7322","BPP Kec.Tana Lili","Kec.Tana Lili","194","9","1","9","3","0","22"
"SULAWESI SELATAN","MAROS","BANTIMURUNG","7308","BPP Bantimurung","Bantimurung","160","8","2","0","18","0","28"
"SULAWESI SELATAN","MAROS","BONTOA","7308","BPP Bontoa","Bontoa","100","11","2","0","16","0","29"
"SULAWESI SELATAN","MAROS","CAMBA","7308","BPP. Kecamatan Camba","Kecamatan Camba","80","7","1","0","20","0","28"
"SULAWESI SELATAN","MAROS","CENRANA","7308","BPP Cenrana","Cenrana","130","6","2","0","11","0","19"
"SULAWESI SELATAN","MAROS","LAU","7308","BPP Lau","Lau","97","6","1","0","18","0","25"
"SULAWESI SELATAN","MAROS","MALLAWA","7308","BPP Mallawa","Mallawa","67","8","1","0","15","0","24"
"SULAWESI SELATAN","MAROS","MANDAI","7308","BPP. Mandai","Mandai","70","7","0","0","12","0","19"
"SULAWESI SELATAN","MAROS","MAROS BARU","7308","BPP Maros Baru","Maros Baru","65","7","2","0","15","0","24"
"SULAWESI SELATAN","MAROS","MARUSU","7308","BPP. Marusu","Marusu","83","5","4","0","14","0","23"
"SULAWESI SELATAN","MAROS","MONCONGLOE","7308","BPP. Moncong Loe","Moncong Loe","77","6","1","0","11","0","18"
"SULAWESI SELATAN","MAROS","SIMBANG","7308","BPP. SIMBANG","Simbang","101","4","3","0","11","0","18"
"SULAWESI SELATAN","MAROS","TANRALILI","7308","BPP Tanralili","Tanralili","108","7","3","0","20","0","30"
"SULAWESI SELATAN","MAROS","TOMPU BULU","7308","BPP. Tompobulu","Tompobulu","183","8","1","0","15","0","24"
"SULAWESI SELATAN","MAROS","TURIKALE","7308","BPP. Turikale","Turikale","58","6","2","1","13","0","22"
"SULAWESI SELATAN","PANGKAJENE DAN KEPULAUAN","BALOCCI","7309","BPP SENGGERANG","Senggerang","139","4","2","1","2","0","9"
"SULAWESI SELATAN","PANGKAJENE DAN KEPULAUAN","BUNGORO","7309","BPP Bungoro","Bungoro","189","6","2","0","8","0","16"
"SULAWESI SELATAN","PANGKAJENE DAN KEPULAUAN","LABAKKANG","7309","BPP Labakkang","Labakkang","353","13","1","0","3","0","17"
"SULAWESI SELATAN","PANGKAJENE DAN KEPULAUAN","LIUKANG KALMAS","7309","BPP Bungoro","Bungoro","15","0","0","0","0","0","0"
"SULAWESI SELATAN","PANGKAJENE DAN KEPULAUAN","LIUKANG TANGAYA","7309","BPP Bungoro","Bungoro","33","0","0","0","0","0","0"
"SULAWESI SELATAN","PANGKAJENE DAN KEPULAUAN","LIUKANG TUPABBIRING","7309","BPP Kec. Pangkajene","Kec. Pangkajene","4","0","0","0","0","0","0"
"SULAWESI SELATAN","PANGKAJENE DAN KEPULAUAN","LIUKANG TUPABBIRING UTARA","","","","","1","0","0","0","0","1"
"SULAWESI SELATAN","PANGKAJENE DAN KEPULAUAN","MA RANG","7309","Marang","Marang","162","5","4","1","4","0","14"
"SULAWESI SELATAN","PANGKAJENE DAN KEPULAUAN","MANDALLE","7309","BPP MANGGALUNG","Manggalung","155","5","2","1","6","0","14"
"SULAWESI SELATAN","PANGKAJENE DAN KEPULAUAN","MINASATENE","7309","BPP Minasa Tene","Minasa Tene","151","9","1","0","5","0","15"
"SULAWESI SELATAN","PANGKAJENE DAN KEPULAUAN","PANGKAJENE","7309","BPP Kec. Pangkajene","Kec. Pangkajene","169","8","1","2","3","0","14"
"SULAWESI SELATAN","PANGKAJENE DAN KEPULAUAN","SEGERI","7309","BPP Segeri","Segeri","159","5","1","0","8","0","14"
"SULAWESI SELATAN","PANGKAJENE DAN KEPULAUAN","TONDONG TALLASA","7309","BPP Tondong Tallasa","Tondong Tallasa","139","4","2","0","4","0","10"
"SULAWESI SELATAN","PINRANG","BATULAPPA","7315","BPP Batulappa","Batulappa","184","5","0","0","2","0","7"
"SULAWESI SELATAN","PINRANG","CEMPA","7315","BPP Cempa","Cempa","156","3","1","3","0","0","7"
"SULAWESI SELATAN","PINRANG","DUAMPANUA","7315","BPP Kecamatan Duampanua","Kecamatan Duampanua","444","4","2","3","14","0","23"
"SULAWESI SELATAN","PINRANG","LANRISANG","7315","BPP Lansirang","Lansirang","198","6","2","1","21","0","30"
"SULAWESI SELATAN","PINRANG","LEMBANG","7315","BPP Lembang","Lembang","506","4","1","9","12","0","26"
"SULAWESI SELATAN","PINRANG","MATTIRO BULU","7315","BPP Mattiro Bulu","Mattiro Bulu","257","8","0","1","10","0","19"
"SULAWESI SELATAN","PINRANG","MATTIROSOMPE","7315","BPP Matirro Sompe","Matirro Sompe","218","5","1","0","13","0","19"
"SULAWESI SELATAN","PINRANG","PALETEANG","7315","BPP Paleteang","Paleteang","125","7","0","0","7","0","14"
"SULAWESI SELATAN","PINRANG","PATAMPANUA","7315","BPP Patampanua","Patampanua","353","4","1","5","9","0","19"
"SULAWESI SELATAN","PINRANG","SUPPA","7315","BPP Suppa","Suppa","65","2","1","2","0","0","5"
"SULAWESI SELATAN","PINRANG","TIROANG","7315","BPP Tiroang","Tiroang","198","8","0","0","21","0","29"
"SULAWESI SELATAN","PINRANG","WATANG SAWITTO","7315","BPP Sawito","Sawito","146","14","0","0","7","0","21"
"SULAWESI SELATAN","SIDENRENG RAPPANG","BARANTI","7314","BPP Baranti","Baranti","208","6","3","5","14","0","28"
"SULAWESI SELATAN","SIDENRENG RAPPANG","DUAPITUE","7314","BPP Dua Pitue","Dua Pitue","165","4","6","6","10","0","26"
"SULAWESI SELATAN","SIDENRENG RAPPANG","KULO","7314","BPP Kulo","Kulo","221","5","4","7","13","0","29"
"SULAWESI SELATAN","SIDENRENG RAPPANG","MARITENGNGAE","7314","BPP Maritengngae","Maritengngae","271","11","2","8","12","0","33"
"SULAWESI SELATAN","SIDENRENG RAPPANG","PANCA LAUTANG","7314","BPP Panca Lautang","Panca Lautang","276","7","0","6","10","0","23"
"SULAWESI SELATAN","SIDENRENG RAPPANG","PANCA RIJANG","7314","BPP Panca Rijang","Panca Rijang","231","9","4","3","10","0","26"
"SULAWESI SELATAN","SIDENRENG RAPPANG","PITU RIASE","7314","BPP Pitu Riase","Pitu Riase","292","4","2","5","13","0","24"
"SULAWESI SELATAN","SIDENRENG RAPPANG","PITU RIAWA","7314","BPP Pitu Riawa","Pitu Riawa","319","6","3","8","11","0","28"
"SULAWESI SELATAN","SIDENRENG RAPPANG","TELLULIMPO E","7314","BPP Tellu Limpoe","Tellu Limpoe","204","6","2","5","10","0","23"
"SULAWESI SELATAN","SIDENRENG RAPPANG","WATANG PULU","7314","BPP Watang Pulu","Watang Pulu","309","8","1","7","12","0","28"
"SULAWESI SELATAN","SIDENRENG RAPPANG","WATANG SIDENRENG","7314","BPP Watang Sidenreng","Watang Sidenreng","300","7","4","2","9","0","22"
"SULAWESI SELATAN","SINJAI","BULUPODDO","7307","BPP Bulupoddo","Bulupoddo","191","6","3","2","7","0","18"
"SULAWESI SELATAN","SINJAI","PULAU SEMBILAN","7307","BPP SINJAI UTARA","Sinjai Utara","5","0","0","0","4","0","4"
"SULAWESI SELATAN","SINJAI","SINJAI BARAT","7307","BPP Kecamatan Sinjai Barat","Kecamatan Sinjai Barat","216","6","4","1","10","0","21"
"SULAWESI SELATAN","SINJAI","SINJAI BORONG","7307","BPP Sinjai Borong","Sinjai Borong","160","5","4","1","8","0","18"
"SULAWESI SELATAN","SINJAI","SINJAI SELATAN","7307","BPP Sinjai Selatan","Sinjai Selatan","251","4","7","1","11","0","23"
"SULAWESI SELATAN","SINJAI","SINJAI TENGAH","7307","BPP Sinjai Tengah","Sinjai Tengah","175","5","9","1","11","0","26"
"SULAWESI SELATAN","SINJAI","SINJAI TIMUR","7307","BPP Kec.Sinjai Timur","Kec.Sinjai Timur","182","10","8","2","13","0","33"
"SULAWESI SELATAN","SINJAI","SINJAI UTARA","7307","BPP SINJAI UTARA","Sinjai Utara","58","6","2","1","7","0","16"
"SULAWESI SELATAN","SINJAI","TELLU LIMPOE","7307","BPP Kecamatan Tellulimpoe","Kecamatan Tellulimpoe","325","6","6","2","11","0","25"
"SULAWESI SELATAN","SOPPENG","CITTA","7312","BPP KEC.CITTA","Kec.citta","52","5","0","9","6","0","20"
"SULAWESI SELATAN","SOPPENG","DONRI DONRI","7312","BPP KEC. DONRI-DONRI","Kec. Donri-donri","178","7","4","10","7","0","28"
"SULAWESI SELATAN","SOPPENG","GANRA","7312","BPP KEC. GANRA","Kec. Ganra","104","4","3","3","5","0","15"
"SULAWESI SELATAN","SOPPENG","LALABATA","7312","BPP KEC. LALABATA","Kec. Lalabata","133","10","5","9","7","0","31"
"SULAWESI SELATAN","SOPPENG","LILI RIAJA","7312","BPP KEC. LILIRIAJA","Kec. Liliriaja","113","7","3","11","6","0","27"
"SULAWESI SELATAN","SOPPENG","LILI RILAU","7312","BPP KEC. LILIRILAU","Kec. Lilirilau","226","8","5","7","6","0","26"
"SULAWESI SELATAN","SOPPENG","MARIO RIAWA","7312","BPP KEC. MARIORIAWA","Kec. Marioriawa","196","5","10","11","7","0","33"
"SULAWESI SELATAN","SOPPENG","MARIO RIWAWO","7312","BPP KEC. MARIORIWAWO","Kec. Marioriwawo","223","5","9","8","6","0","28"
"SULAWESI SELATAN","TAKALAR","GALESONG","7305","BPP GALESONG","Galesong","169","6","0","7","0","0","13"
"SULAWESI SELATAN","TAKALAR","GALESONG SELATAN","7305","GALESONG SELATAN","Galesong Selatan","208","3","0","6","14","0","23"
"SULAWESI SELATAN","TAKALAR","GALESONG UTARA","7305","BPP GALESONG UTARA","Galesong Utara","106","2","0","8","2","0","12"
"SULAWESI SELATAN","TAKALAR","KEPULAUAN TANAKEKE","7305","BPP KEPULAUAN TANAKEKE","Kepulauan Tanakeke","37","1","0","2","3","0","6"
"SULAWESI SELATAN","TAKALAR","MANGARA BOMBANG","7305","MANGARA BOMBANG","Mangara Bombang","372","3","0","5","3","0","11"
"SULAWESI SELATAN","TAKALAR","MAPPAKASUNGGU","7305","MAPPAKASUNGGU","Mappakasunggu","34","1","0","2","4","0","7"
"SULAWESI SELATAN","TAKALAR","PATTALLASSANG","7305","BPP PATTALLASSANG","Pattallassang","142","2","0","5","6","0","13"
"SULAWESI SELATAN","TAKALAR","POLOMBANGKENG SELATAN","7305","POLONGBANGKENG SELATAN","Polongbangkeng Selatan","380","1","0","9","19","0","29"
"SULAWESI SELATAN","TAKALAR","POLOMBANGKENG UTARA","7305","POLOMBANGKENG UTARA","Polombangkeng Utara","520","1","0","11","14","0","26"
"SULAWESI SELATAN","TAKALAR","SANROBONE","7305","Sanrobone","Sanrobone","103","2","0","4","3","0","9"
"SULAWESI SELATAN","TANA TORAJA","BITTUANG","7318","BPP BITTUANG","Bittuang","243","1","3","0","1","0","5"
"SULAWESI SELATAN","TANA TORAJA","BONGGAKARADENG","7318","BPP BONGGAKARADENG","Bonggakaradeng","86","1","2","0","0","0","3"
"SULAWESI SELATAN","TANA TORAJA","GANDANG BATU SILANAN","7318","BPP GANDANGBATU SILLANAN","Gandangbatu Sillanan","282","4","2","0","0","0","6"
"SULAWESI SELATAN","TANA TORAJA","KURRA","7318","BPP KURRA","Kurra","106","2","2","0","1","0","5"
"SULAWESI SELATAN","TANA TORAJA","MAKALE","7318","BPP MAKALE","Makale","266","4","4","0","1","0","9"
"SULAWESI SELATAN","TANA TORAJA","MAKALE SELATAN","7318","BPP MAKALE SELATAN","Makale Selatan","152","1","3","0","4","0","8"
"SULAWESI SELATAN","TANA TORAJA","MAKALE UTARA","7318","BPP MAKALE UTARA","Makale Utara","161","3","0","0","4","0","7"
"SULAWESI SELATAN","TANA TORAJA","MALIMBONG BALEPE","7318","BPP MALIMBONG BALEPE","Malimbong Balepe","86","3","1","0","4","0","8"
"SULAWESI SELATAN","TANA TORAJA","MAPPAK","7318","BPP MAPPAK","Mappak","103","2","0","0","1","0","3"
"SULAWESI SELATAN","TANA TORAJA","MASANDA","7318","BPP MASANDA","Masanda","96","3","0","0","3","0","6"
"SULAWESI SELATAN","TANA TORAJA","MENGKENDEK","7318","BPP MENGKENDEK","Mengkendek","363","3","5","0","8","1","17"
"SULAWESI SELATAN","TANA TORAJA","RANO","7318","BPP RANO","Rano","105","1","2","0","2","0","5"
"SULAWESI SELATAN","TANA TORAJA","RANTETAYO","7318","BPP RANTETAYO","Rantetayo","157","2","1","0","4","0","7"
"SULAWESI SELATAN","TANA TORAJA","REMBON","7318","BPP REMBON","Rembon","242","4","1","1","4","0","10"
"SULAWESI SELATAN","TANA TORAJA","SALUPUTTI","7318","BPP SALUPUTTI","Saluputti","146","1","3","0","3","0","7"
"SULAWESI SELATAN","TANA TORAJA","SANGALA SELATAN","7318","BPP SANGALLA SELATAN","Sangalla Selatan","94","1","2","0","3","0","6"
"SULAWESI SELATAN","TANA TORAJA","SANGALLA","7318","BPP SANGALLA","Sangalla","93","3","1","0","1","0","5"
"SULAWESI SELATAN","TANA TORAJA","SANGALLA UTARA","7318","BPP SANGALLA UTARA","Sangalla Utara","97","1","1","0","1","0","3"
"SULAWESI SELATAN","TANA TORAJA","SIMBUANG","7318","BPP SIMBUANG","Simbuang","91","2","0","0","2","0","4"
"SULAWESI SELATAN","TORAJA UTARA","","7326","BPP Baruppu","Baruppu","0","","","","","",""
"SULAWESI SELATAN","TORAJA UTARA","AWAN RANTE KARUA","7326","BPP Awan Rante Karua","Awan Rante Karua","76","0","1","0","0","0","1"
"SULAWESI SELATAN","TORAJA UTARA","BALUSU","7326","BPP Balusu","Balusu","117","1","0","1","1","0","3"
"SULAWESI SELATAN","TORAJA UTARA","BARUPPU","","","","","0","1","1","0","0","2"
"SULAWESI SELATAN","TORAJA UTARA","BENGKELEKILA","7326","BPP Bangkelekila","Bangkelekila","81","1","0","0","6","0","7"
"SULAWESI SELATAN","TORAJA UTARA","BUNTAO","7326","BPP Buntao","Buntao","154","2","1","0","0","0","3"
"SULAWESI SELATAN","TORAJA UTARA","BUNTU PEPASAN","7326","BPP Buntu Pepasan","Buntu Pepasan","179","1","0","2","1","0","4"
"SULAWESI SELATAN","TORAJA UTARA","DENDE PIONGAN NAPO","7326","BPP Denpina","Denpina","131","1","0","2","4","0","7"
"SULAWESI SELATAN","TORAJA UTARA","KAPALA PITU","7326","BPP Kapalapitu","Kapalapitu","70","0","1","2","3","0","6"
"SULAWESI SELATAN","TORAJA UTARA","KESU","7326","BPP Kesu","Kesu","143","1","0","2","6","0","9"
"SULAWESI SELATAN","TORAJA UTARA","NANGGALA","7326","BPP Nanggala","Nanggala","106","1","0","1","2","0","4"
"SULAWESI SELATAN","TORAJA UTARA","RANTEBUA","7326","BPP Rantebua","Rantebua","97","1","1","1","2","0","5"
"SULAWESI SELATAN","TORAJA UTARA","RANTEPAO","7326","BPP Rantepao","Rantepao","140","2","0","0","2","0","4"
"SULAWESI SELATAN","TORAJA UTARA","RINDINGALO","7326","BPP Rindingallo","Rindingallo","96","1","0","1","2","0","4"
"SULAWESI SELATAN","TORAJA UTARA","SA DAN","7326","BPP Sa dan","Sa dan","148","2","1","0","1","0","4"
"SULAWESI SELATAN","TORAJA UTARA","SANGGALANGI","7326","BPP Sanggalangi","Sanggalangi","166","1","1","1","1","0","4"
"SULAWESI SELATAN","TORAJA UTARA","SESEAN","7326","BPP Sesean","Sesean","128","2","1","0","2","0","5"
"SULAWESI SELATAN","TORAJA UTARA","SESEAN SULOARA","7326","BPP Sesean Suloara","Sesean Suloara","85","1","0","1","2","0","4"
"SULAWESI SELATAN","TORAJA UTARA","SOPAI","7326","BPP Sopai","Sopai","133","0","1","2","2","0","5"
"SULAWESI SELATAN","TORAJA UTARA","TALLUNGLIPU","7326","BPP Tallunglipu","Tallunglipu","96","2","0","0","3","0","5"
"SULAWESI SELATAN","TORAJA UTARA","TIKALA","7326","BPP Tikala","Tikala","112","2","1","0","1","0","4"
"SULAWESI SELATAN","TORAJA UTARA","TONDON","7326","BPP Tondon","Tondon","167","1","1","1","1","0","4"
"SULAWESI SELATAN","WAJO","BELAWA","7313","BPP Belawa","Belawa","394","6","0","0","2","0","8"
"SULAWESI SELATAN","WAJO","BOLA","7313","BPP BOLA","Bola","296","7","0","0","3","0","10"
"SULAWESI SELATAN","WAJO","GILIRENG","7313","BPP Gilireng","Gilireng","188","5","1","0","5","0","11"
"SULAWESI SELATAN","WAJO","KEERA","7313","BPP Keera","Keera","218","6","2","0","0","0","8"
"SULAWESI SELATAN","WAJO","MAJAULENG","7313","BPP Majauleng","Majauleng","463","12","1","0","1","0","14"
"SULAWESI SELATAN","WAJO","MANIANG PAJO","7313","BPP Anabanua","Anabanua","258","4","1","0","3","0","8"
"SULAWESI SELATAN","WAJO","PAMMANA","7313","BPP Palaguna","Palaguna","326","10","3","1","3","0","17"
"SULAWESI SELATAN","WAJO","PENRANG","7313","BPP Doping","Doping","332","5","1","0","1","0","7"
"SULAWESI SELATAN","WAJO","PITUMPANUA","7313","BPP Siwa","Siwa","384","12","3","0","1","0","16"
"SULAWESI SELATAN","WAJO","SABBANG PARU","7313","BPP SABBANGPARU","Sabbangparu","356","10","5","0","2","0","17"
"SULAWESI SELATAN","WAJO","SAJOANGING","7313","BPP Sakkoli","Sakkoli","258","5","1","0","3","0","9"
"SULAWESI SELATAN","WAJO","TAKKALALLA","7313","BPP Manyili","Manyili","233","4","2","0","3","0","9"
"SULAWESI SELATAN","WAJO","TANA SITOLO","7313","BPP Tancung","Tancung","292","9","4","0","2","0","15"
"SULAWESI SELATAN","WAJO","TEMPE","7313","BPP Tempe","Tempe","61","5","0","0","2","0","7"
"SULAWESI TENGAH","BANGGAI","BALANTAK","7202","BPP BALANTAK","Balantak","86","4","0","0","2","0","6"
"SULAWESI TENGAH","BANGGAI","BALANTAK SELATAN","7202","BPP BALANTAK SELATAN","Balantak Selatan","67","5","0","0","3","0","8"
"SULAWESI TENGAH","BANGGAI","BALANTAK UTARA","7202","BPP BALANTAK UTARA","Balantak Utara","71","2","1","0","3","0","6"
"SULAWESI TENGAH","BANGGAI","BATUI","7202","BPP BATUI","Batui","176","7","2","1","3","0","13"
"SULAWESI TENGAH","BANGGAI","BATUI SELATAN","7202","BPP BATUI SELATAN","Batui Selatan","277","6","1","0","1","0","8"
"SULAWESI TENGAH","BANGGAI","BUALEMO","7202","BPP BUALEMO","Bualemo","371","14","0","0","5","0","19"
"SULAWESI TENGAH","BANGGAI","BUNTA","7202","BPP BUNTA","Bunta","158","4","0","1","14","0","19"
"SULAWESI TENGAH","BANGGAI","KINTOM","7202","BPP KINTOM","Kintom","132","6","0","0","8","0","14"
"SULAWESI TENGAH","BANGGAI","LAMALA","7202","BPP LAMALA","Lamala","118","5","2","1","3","0","11"
"SULAWESI TENGAH","BANGGAI","LOBU","7202","BPP LOBU","Lobu","72","5","0","0","2","0","7"
"SULAWESI TENGAH","BANGGAI","LUWUK","7202","BPP LUWUK","Luwuk","79","6","1","0","3","0","10"
"SULAWESI TENGAH","BANGGAI","LUWUK SELATAN","7202","BPP LUWUK SELATAN","Luwuk Selatan","87","5","2","0","3","0","10"
"SULAWESI TENGAH","BANGGAI","LUWUK TIMUR","7202","BPP LUWUK TIMUR","Luwuk Timur","160","8","0","0","10","0","18"
"SULAWESI TENGAH","BANGGAI","LUWUK UTARA","7202","BPP LUWUK UTARA","Luwuk Utara","119","3","2","1","3","0","9"
"SULAWESI TENGAH","BANGGAI","MANTOH","7202","BPP MANTOH","Mantoh","116","2","1","0","3","0","6"
"SULAWESI TENGAH","BANGGAI","MASAMA","7202","BPP MASAMA","Masama","484","8","0","1","3","0","12"
"SULAWESI TENGAH","BANGGAI","MOILONG","7202","BPP MOILONG","Moilong","401","8","1","0","10","0","19"
"SULAWESI TENGAH","BANGGAI","NAMBO","7202","BPP NAMBO","Nambo","147","4","1","0","4","0","9"
"SULAWESI TENGAH","BANGGAI","NUHON","7202","BPP NUHON","Nuhon","267","5","3","0","13","0","21"
"SULAWESI TENGAH","BANGGAI","PAGIMANA","7202","BPP PAGIMANA","Pagimana","233","9","1","0","3","0","13"
"SULAWESI TENGAH","BANGGAI","SIMPANG RAYA","7202","BPP SIMPANG RAYA","Simpang Raya","268","6","0","0","7","0","13"
"SULAWESI TENGAH","BANGGAI","TOILI","7202","BPP TOILI","Toili","678","9","1","0","6","0","16"
"SULAWESI TENGAH","BANGGAI","TOILI BARAT","7202","BPP TOILI BARAT","Toili Barat","495","9","1","0","4","0","14"
"SULAWESI TENGAH","BANGGAI KEPULAUAN","BUKO","7201","BPP Buko","Buko","105","4","1","2","13","0","20"
"SULAWESI TENGAH","BANGGAI KEPULAUAN","BUKO SELATAN","7201","BPP Buko Selatan","Buko Selatan","77","2","2","1","11","0","16"
"SULAWESI TENGAH","BANGGAI KEPULAUAN","BULAGI","7201","BPP Bulagi","Bulagi","98","2","4","0","6","0","12"
"SULAWESI TENGAH","BANGGAI KEPULAUAN","BULAGI SELATAN","7201","BPP Bulagi Selatan","Bulagi Selatan","102","4","1","2","1","0","8"
"SULAWESI TENGAH","BANGGAI KEPULAUAN","BULAGI UTARA","7201","BPP Bulagi Utara","Bulagi Utara","60","2","2","0","0","0","4"
"SULAWESI TENGAH","BANGGAI KEPULAUAN","LIANG","7201","BPP LIANG","Liang","67","4","2","0","0","0","6"
"SULAWESI TENGAH","BANGGAI KEPULAUAN","PELING TENGAH","7201","BPP Peling Tengah","Peling Tengah","84","3","1","1","0","0","5"
"SULAWESI TENGAH","BANGGAI KEPULAUAN","TINANGKUNG","7201","BPP TINANGKUNG","Tinangkung","69","3","3","1","0","0","7"
