nomor_pendaftaran,produk_id,nama_produk,jenis_pestisida,urutan,nama_bahan,kadar_bahan,satuan_bahan
01010120248326,op:prd:00008139,sagriTOP 35/20 WP,Insektisida,4,klorbenzuron,35,%
01010120248326,op:prd:00008139,sagriTOP 35/20 WP,Insektisida,5,metoksifenosida,20,%
01010120248326,op:prd:00008139,sagriTOP 35/20 WP,Insektisida,6,metoksifenosida,20,%
01010120248326,op:prd:00008139,sagriTOP 35/20 WP,Insektisida,7,klorbenzuron,35,%
01010120248326,op:prd:00008139,sagriTOP 35/20 WP,Insektisida,8,klorbenzuron,35,%
01010120062511,op:prd:00008140,DOBELDOR 50 EC,Insektisida,1,lamda sihalotrin,50,g/l
01010120062511,op:prd:00008140,DOBELDOR 50 EC,Insektisida,2,lamda sihalotrin,50,g/l
01010120062511,op:prd:00008140,DOBELDOR 50 EC,Insektisida,3,lamda sihalotrin,50,g/l
01030120238170,op:prd:00008141,"NIMBUS 107,7/107,7 SC",Herbisida,1,Tefuriltrion,107.7,g/l
01030120238170,op:prd:00008141,"NIMBUS 107,7/107,7 SC",Herbisida,2,Oksaziklomefon,107.7,g/l
01030120217064,op:prd:00008142,MANDALA 240 SL,Herbisida,1,isopropil amina glifosat (glyphosate isopropyl ammonium) setara dengan glifosat (glyphosate active equivalent : 178 g/l),240,g/l
01010120072886,op:prd:00008143,RADIANT 200 EC,Insektisida,1,klorpirifos,200,g/l
0420251412,op:prd:00008144,FLONICAMID 97 TC,Insektisida,1,flonicamid,97,%
032025619,op:prd:00008145,MUKADE FUNZAI,Pestisida Rumah Tangga,1,CYFLUTHRIN,0.03,%
032025619,op:prd:00008145,MUKADE FUNZAI,Pestisida Rumah Tangga,2,TRANSFLUTHRIN,0.12,%
032025619,op:prd:00008145,MUKADE FUNZAI,Pestisida Rumah Tangga,3,CARBARYL,0.5,%
01020120072856,op:prd:00008146,CYMOX 50 WP,Fungisida,1,Simoksanil,50,%
06080120196447,op:prd:00008147,"ICEMUT 0,25 GR",Pestisida Rumah Tangga,1,heksaflumuron,0.25,%
01020120134650,op:prd:00008148,ZAMPRO 525 SC,Fungisida,1,Dimetomorf,225,g/l
01020120134650,op:prd:00008148,ZAMPRO 525 SC,Fungisida,2,Ametoktradin,300,g/l
01020120134650,op:prd:00008148,ZAMPRO 525 SC,Fungisida,3,Dimetomorf,225,g/l
01020120134650,op:prd:00008148,ZAMPRO 525 SC,Fungisida,4,Ametoktradin,300,g/l
01020120134650,op:prd:00008148,ZAMPRO 525 SC,Fungisida,5,Dimetomorf,225,g/l
01020120134650,op:prd:00008148,ZAMPRO 525 SC,Fungisida,6,Dimetomorf,225,g/l
01020120134650,op:prd:00008148,ZAMPRO 525 SC,Fungisida,7,Dimetomorf,225,g/l
01020120134650,op:prd:00008148,ZAMPRO 525 SC,Fungisida,8,Ametoktradin,300,g/l
01020120134650,op:prd:00008148,ZAMPRO 525 SC,Fungisida,9,Ametoktradin,300,g/l
01020120134650,op:prd:00008148,ZAMPRO 525 SC,Fungisida,10,Ametoktradin,300,g/l
01020120134650,op:prd:00008148,ZAMPRO 525 SC,Fungisida,11,Ametoktradin,300,g/l
01020120134650,op:prd:00008148,ZAMPRO 525 SC,Fungisida,12,Dimetomorf,225,g/l
01010120175811,op:prd:00008149,VAMPYR 700 EC,Insektisida,1,Klorfenapir,200,g/l
01010120175811,op:prd:00008149,VAMPYR 700 EC,Insektisida,2,asefat,500,g/l
01010120175811,op:prd:00008149,VAMPYR 700 EC,Insektisida,3,asefat,500,g/l
01010120175811,op:prd:00008149,VAMPYR 700 EC,Insektisida,4,Klorfenapir,200,g/l
01030120145054,op:prd:00008150,DKGLIFORDI 240/120 SL,Herbisida,1,Isopropil amina glifosat (setara dengan glifosat 178 g/l),240,g/l
01030120145054,op:prd:00008150,DKGLIFORDI 240/120 SL,Herbisida,2,"2,4 D dimetilamina (setara dengan 2,4-D 95 g/l)",120,g/l
01010120124384,op:prd:00008151,SAGRI-ZIN 50 WP,Insektisida,1,buprofezin,25,%
01010120124384,op:prd:00008151,SAGRI-ZIN 50 WP,Insektisida,2,isoprokarb,25,%
01010120124384,op:prd:00008151,SAGRI-ZIN 50 WP,Insektisida,3,buprofezin,25,%
01010120124384,op:prd:00008151,SAGRI-ZIN 50 WP,Insektisida,4,isoprokarb,25,%
01010120124384,op:prd:00008151,SAGRI-ZIN 50 WP,Insektisida,5,isoprokarb,25,%
01010120083213,op:prd:00008152,KARROLIE 400 EC,Insektisida,1,Klorpirifos,400,g/l
01020120041965,op:prd:00008153,DACOZEB 80 WP,Fungisida,1,Mankozeb,80,%
01030120248316,op:prd:00008154,PRIFOSAT 480 SL,Herbisida,1,Isopropil amina glifosat,480,g/l
01010120145012,op:prd:00008155,RIP 200 EC,Insektisida,1,Klorfenapir,200,g/l
01120120206775,op:prd:00008156,SELONTRA 0.075 RB,Rodentisida,1,Kolekalsiferol,0.075,%
01120120206775,op:prd:00008156,SELONTRA 0.075 RB,Rodentisida,2,Kolekalsiferol,0.075,%
01120120206775,op:prd:00008156,SELONTRA 0.075 RB,Rodentisida,3,Kolekalsiferol,0.075,%
01120120206775,op:prd:00008156,SELONTRA 0.075 RB,Rodentisida,4,Kolekalsiferol,0.075,%
01120120206775,op:prd:00008156,SELONTRA 0.075 RB,Rodentisida,5,Kolekalsiferol,0.075,%
01120120206775,op:prd:00008156,SELONTRA 0.075 RB,Rodentisida,6,Kolekalsiferol,0.075,%
01020120269360,op:prd:00008157,E-TRICYPLUS 15/5 WP,Fungisida,1,Prokloraz (Prochloraz),5,%
01020120269360,op:prd:00008157,E-TRICYPLUS 15/5 WP,Fungisida,2,Trisiklazol (Tricyclazole),15,%
01020120217173,op:prd:00008158,BENAZEB 80 WP,Fungisida,1,mankozeb,80,%
042019784,op:prd:00008159,DELTAMETRIN 98 TC,Insektisida,1,Deltametrin,98,%
01020120238134,op:prd:00008160,HATOR 60/240 EW,Fungisida,1,prokloraz,240,g/l
01020120238134,op:prd:00008160,HATOR 60/240 EW,Fungisida,2,piraklostrobin,60,g/l
01020120031760,op:prd:00008161,GITA 80 WP,Fungisida,1,mankozeb,80,%
010101197416,op:prd:00008162,FURADAN 3 GR,Insektisida,1,karbofuran,3,%
0420231128,op:prd:00008163,Difenoconazole 96% TC,Fungisida,1,Difenoconazole,96,%
01010120206787,op:prd:00008164,UNIREX 141/106 ZC,Insektisida,1,tiametoksam,141,g/l
01010120206787,op:prd:00008164,UNIREX 141/106 ZC,Insektisida,2,lamda sihalotrin,106,g/l
06080120196393,op:prd:00008165,SOFFELL XL 20 LT,Repelen,1,Icaridin,7,%
06080120196393,op:prd:00008165,SOFFELL XL 20 LT,Repelen,2,Diethyltoluamide,13,%
01010120134882,op:prd:00008166,"SIKLON 5,7 WG",Insektisida,1,emamectin benzoate,"5,7",%
032018423,op:prd:00008167,BIFLEX 80 SC,Bahan pengawet kayu,1,Bifentrin,80,g/l
032018423,op:prd:00008167,BIFLEX 80 SC,Bahan pengawet kayu,2,Klorpirifos,550,g/l
01010120237769,op:prd:00008168,KARIBIAN 18 EC,Insektisida,1,abamektin,18,g/l
01030120186138,op:prd:00008169,OPTIMUS 77 SL,Herbisida,1,(setara dengan glufosinat),"70,4",g/l
01030120186138,op:prd:00008169,OPTIMUS 77 SL,Herbisida,2,(setara dengan glufosinat),"70,4",g/l
01030120186138,op:prd:00008169,OPTIMUS 77 SL,Herbisida,3,(setara dengan glufosinat),"70,4",g/l
01030120186138,op:prd:00008169,OPTIMUS 77 SL,Herbisida,4,(setara dengan glufosinat),"70,4",g/l
01030120186138,op:prd:00008169,OPTIMUS 77 SL,Herbisida,5,amonium glufosinat,77,g/l
01030120186138,op:prd:00008169,OPTIMUS 77 SL,Herbisida,6,amonium glufosinat,77,g/l
01030120186138,op:prd:00008169,OPTIMUS 77 SL,Herbisida,7,amonium glufosinat,77,g/l
01030120186138,op:prd:00008169,OPTIMUS 77 SL,Herbisida,8,amonium glufosinat,77,g/l
01020120217083,op:prd:00008170,RAKSAMAX 600 OS,Fungisida,1,Mankozeb,600,g/l
01030120134692,op:prd:00008171,LIDING 240 EC,Herbisida,1,Kletodim,240,g/l
01010120072651,op:prd:00008172,DARMACIS 50 EC,Insektisida,1,deltametrin,50,g/l
01030120248319,op:prd:00008173,RAJAQUAT 160 SL,Herbisida,1,Parakuat diklorida,160,g/l
01010120124301,op:prd:00008174,KLOCYPER 500/50 EC,Insektisida,1,Chlorpyrifos,500,g/l
01010120124301,op:prd:00008174,KLOCYPER 500/50 EC,Insektisida,2,Cypermethrin,50,g/l
01010120237903,op:prd:00008175,MAGICO 40 SP,Insektisida,1,Metomil,40,%
01040120155171,op:prd:00008176,SINAZOL 15 WP,Zat Pengatur Tumbuh Tanaman,1,Paklobutrazol,15,%
01030120206851,op:prd:00008177,PATANIQUAT 140 SL*,Herbisida,1,"Parakuat diklorida, setara dengan ion parakuat 101 g/L",140,g/l
01030120206945,op:prd:00008178,MASUP 180 SL,Herbisida,1,Isopropil amina glifosat,180,g/l
01030120124202,op:prd:00008179,ALKOR 480 SL,Herbisida,1,Isopropil amina glifosat,480,g/l
01010120258815,op:prd:00008180,KOEDATRIN 50 EC,Insektisida,1,Sipermetrin,50,g/l
01020120072864,op:prd:00008181,EXONIL 50 WP,Fungisida,1,Klorotalonil,50,%
01010120227359,op:prd:00008182,STARDIOR 40/20 WG,Insektisida,1,Dinotefuran,20,%
01010120227359,op:prd:00008182,STARDIOR 40/20 WG,Insektisida,2,Pimetrozin,40,%
01010120227359,op:prd:00008182,STARDIOR 40/20 WG,Insektisida,3,Pimetrozin,40,%
01010120227359,op:prd:00008182,STARDIOR 40/20 WG,Insektisida,4,Dinotefuran,20,%
01010120227359,op:prd:00008182,STARDIOR 40/20 WG,Insektisida,5,Dinotefuran,20,%
01010120227359,op:prd:00008182,STARDIOR 40/20 WG,Insektisida,6,Dinotefuran,20,%
01010120227359,op:prd:00008182,STARDIOR 40/20 WG,Insektisida,7,Pimetrozin,40,%
01010120227359,op:prd:00008182,STARDIOR 40/20 WG,Insektisida,8,Pimetrozin,40,%
01020120011634,op:prd:00008183,ROTANIL 75 WP,Fungisida,1,Klorotalonil,75,%
01020120011634,op:prd:00008183,ROTANIL 75 WP,Fungisida,2,Klorotalonil,75,%
032012277,op:prd:00008184,ERKAFURON 20 WG,Herbisida,1,metil metsulfuron,20,%
032012277,op:prd:00008184,ERKAFURON 20 WG,Herbisida,2,metil metsulfuron,20,%
032012277,op:prd:00008184,ERKAFURON 20 WG,Herbisida,3,metil metsulfuron,20,%
032012277,op:prd:00008184,ERKAFURON 20 WG,Herbisida,4,metil metsulfuron,20,%
01010120145096,op:prd:00008185,RUFINO 500 SL,Insektisida,1,Dimehypo,500,g/l
01010120258937,op:prd:00008186,GODO 125 SC,Insektisida,1,Beta siflutrin,125,g/l
01010120238039,op:prd:00008187,OTELLO 200 EC,Insektisida,1,Klorfenapir,200,g/l
01020120134751,op:prd:00008188,ANTERO WP,Fungisida,1,Trichoderma harzianum,10^6,koloni/g
06080120269499,op:prd:00008189,VAPE 0.61 AE,Pestisida Rumah Tangga,1,Transfluthrin,0.150,%
06080120269499,op:prd:00008189,VAPE 0.61 AE,Pestisida Rumah Tangga,2,Cypermethrin,0.100,%
06080120269499,op:prd:00008189,VAPE 0.61 AE,Pestisida Rumah Tangga,3,D-Tetramethrin,0.300,%
06080120269499,op:prd:00008189,VAPE 0.61 AE,Pestisida Rumah Tangga,4,Imiprothrin,0.060,%
01010120145045,op:prd:00008190,BOSMEX 25 EC,Insektisida,1,abamektin,25,g/l
01030120248685,op:prd:00008191,PRONATE 200 SL,Herbisida,1,Amonium glufosinat (setara dengan glufosinat : 183 g/l),200,g/l
03010120196256,op:prd:00008192,DELSTAR MARINA 500 EC,Insektisida,1,Profenofos,500,g/l
01030120175923,op:prd:00008193,RUMPUTPASS 120 EW,Herbisida,1,Fenoksaprop-p-etil,120,g/l
01030120175923,op:prd:00008193,RUMPUTPASS 120 EW,Herbisida,2,Fenoksaprop-p-etil,120,g/l
01030120175923,op:prd:00008193,RUMPUTPASS 120 EW,Herbisida,3,Fenoksaprop-p-etil,120,g/l
01030120175923,op:prd:00008193,RUMPUTPASS 120 EW,Herbisida,4,Fenoksaprop-p-etil,120,g/l
06080120206874,op:prd:00008194,VAPE 14.64 LV,Pestisida Rumah Tangga,1,Dimefluthrin,14.64,g/l
01010120145052,op:prd:00008195,BESTCRON 500 EC,Insektisida,1,Profenofos,500,g/l
06090120206767,op:prd:00008196,PESGUARD FG 160 EC,Pestisida Pengendalian Vektor Penyakit Pada Manusia,1,D-tetrametrin,40,g/l
06090120206767,op:prd:00008196,PESGUARD FG 160 EC,Pestisida Pengendalian Vektor Penyakit Pada Manusia,2,sifenotrin,120,g/l
01020120155208,op:prd:00008197,PERISAI 8/64 WP,Fungisida,1,Mankozeb,64,%
01020120155208,op:prd:00008197,PERISAI 8/64 WP,Fungisida,2,Simoksanil,8,%
01030120114143,op:prd:00008198,MAMOSO 525 SL,Herbisida,1,Isopropil amina glifosat,525,g/l
01010120041994,op:prd:00008199,POLYDOR 25 EC,Insektisida,1,Lamda sihalotrin,25,g/l
01010120041994,op:prd:00008199,POLYDOR 25 EC,Insektisida,2,Lamda sihalotrin,25,g/l
01010120041994,op:prd:00008199,POLYDOR 25 EC,Insektisida,3,Lamda sihalotrin,25,g/l
01060120206671,op:prd:00008200,PLANTOMYCIN PLUS 20 WP,Bakterisida,1,Tembaga asetat,20,%
06120120093390,op:prd:00008201,"XILAW 007 0,005 BB",Rodentisida,1,Brodifakum,"0,005",%
06120120093390,op:prd:00008201,"XILAW 007 0,005 BB",Rodentisida,2,Brodifakum,"0,005",%
06120120093390,op:prd:00008201,"XILAW 007 0,005 BB",Rodentisida,3,Brodifakum,"0,005",%
06120120093390,op:prd:00008201,"XILAW 007 0,005 BB",Rodentisida,4,Brodifakum,"0,005",%
01020120207004,op:prd:00008202,UNISTA 100 SC,Fungisida,1,heksakonazol,100,g/l
01010120175671,op:prd:00008203,BESVIDAN PLUS 550/60 EC,Insektisida,1,Klorpirifos (chlorpyrifos),550,g/l
01010120175671,op:prd:00008203,BESVIDAN PLUS 550/60 EC,Insektisida,2,Sipermetrin (cypermethrin),60,g/l
042021976,op:prd:00008204,"BARUCHEM 0,75% TC",Rodentisida,1,Coumatetralyl,"0,75",%
042021976,op:prd:00008204,"BARUCHEM 0,75% TC",Rodentisida,2,Coumatetralyl,"0,75",%
01010120248462,op:prd:00008205,BOSETIN 5 WG,Insektisida,1,Emamektin benzoat,5,%
01010120186051,op:prd:00008206,LANIDOR PLUS 50 WP,Insektisida,1,Imidacloprid,50,%
01010120186051,op:prd:00008206,LANIDOR PLUS 50 WP,Insektisida,2,Imidacloprid,50,%
042021918,op:prd:00008207,GLYPHOSATE 95 TC,Herbisida,1,glifosat,95,%
0420251429,op:prd:00008208,ACTICIDE IPA 20,Fungisida,1,3-iodo-2-propynyl-butylcarbamate,20,%
06080120227314,op:prd:00008209,HIT EXPERT 0.11 FU,Pestisida Rumah Tangga,1,Meperflutrin,0.11,%
01030120103817,op:prd:00008210,AMCOFUR 20 WP,Herbisida,1,Metil metsulfuron (metsulfuron-methyl),20,%
01010120206900,op:prd:00008211,BIOMETA WP,Insektisida,1,Metarhizium anisopliae,1 x 10^9,cfu/g
05040120227431,op:prd:00008212,logfresh 0.03 DP,Zat Pengatur Tumbuh Tanaman,1,1-metilsiklopropen,0.03,%
01010120165526,op:prd:00008213,P. MEC 36 EC,Insektisida,1,ABAMECTIN,36,g/l
0103011991990,op:prd:00008214,PROWL 330 EC,Herbisida,1,Pendimetalin,330,g/l
01010120206953,op:prd:00008215,NIETRIN 100/560 EC,Insektisida,1,klorpirifos,560,g/l
01010120206953,op:prd:00008215,NIETRIN 100/560 EC,Insektisida,2,sipermetrin,100,g/l
01020120186096,op:prd:00008216,ZETTAZEB 80 WP,Fungisida,1,Mankozeb,80,%
01010120196503,op:prd:00008217,BENAPIR 300 EC,Insektisida,1,klorfenapir,300,g/l
01030120248333,op:prd:00008218,TIGOR 10 WP,Herbisida,1,Etil pirazosulfuron,10,%
01010120041964,op:prd:00008219,GUNTUR 75 WP,Insektisida,1,Siromazin,75,%
01010120041964,op:prd:00008219,GUNTUR 75 WP,Insektisida,2,Siromazin,75,%
01010120041964,op:prd:00008219,GUNTUR 75 WP,Insektisida,3,Siromazin,75,%
01020120134833,op:prd:00008220,UTAMA 250 EC,Fungisida,1,Difenokonazole,250,g/l
01020120186156,op:prd:00008221,BIOTRACOL WP,Fungisida,1,Streptomyces sp.,1 x 10^6,cfu/g
01020120186156,op:prd:00008221,BIOTRACOL WP,Fungisida,2,Trichoderma sp.,1 x 10^6,cfu/g
01020120186156,op:prd:00008221,BIOTRACOL WP,Fungisida,3,Trichoderma sp.,1 x 10^6,cfu/g
01020120186156,op:prd:00008221,BIOTRACOL WP,Fungisida,4,Streptomyces sp.,1 x 10^6,cfu/g
042018644,op:prd:00008222,CHLORPYRIFOS 97 TC,Insektisida,1,CHLORPYRIFOS,97,%
01010120206839,op:prd:00008223,LARVIRON 100/20 ZC,Insektisida,1,Lamda sihalotrin,20,g/l
01010120206839,op:prd:00008223,LARVIRON 100/20 ZC,Insektisida,2,Novaluron,100,g/l
01040120186068,op:prd:00008224,PROTAB 10 TB,Zat Pengatur Tumbuh Tanaman,1,asam giberelat,10,%
01010120217229,op:prd:00008225,AKESS 50 WG,Insektisida,1,Pimetrozin,50,%
01010120217229,op:prd:00008225,AKESS 50 WG,Insektisida,2,Pimetrozin,50,%
02140120124351,op:prd:00008226,CYPERSTAR 40 WP,Pestisida untuk peternakan,1,Sipermetrin,40,%
02140120124351,op:prd:00008226,CYPERSTAR 40 WP,Pestisida untuk peternakan,2,Sipermetrin,40,%
02140120124351,op:prd:00008226,CYPERSTAR 40 WP,Pestisida untuk peternakan,3,Sipermetrin,40,%
01010120155307,op:prd:00008227,KICKOFF 36 EC,Insektisida,1,Abamektin,36,g/l
01030120083285,op:prd:00008228,PRIMASTAR 300/100 SL,Herbisida,1,"2,4-D Dimetil amina (setara dengan 2,4-D 83 g/L)",100,g/l
01030120083285,op:prd:00008228,PRIMASTAR 300/100 SL,Herbisida,2,Isopropil amina glifosat (setara dengan glifosat 222 g/l),300,g/l
01010120206774,op:prd:00008229,LAPYR 360 SC,Insektisida,1,klorfenapir,360,g/l
01010120217062,op:prd:00008230,KUROX 500 EC,Insektisida,1,Etion,500,g/l
042020845,op:prd:00008231,ACTICIDE HF,Fungisida,1,5-Chloro - 2 Methyl- 2H- isothiazolin- 3 one and 2 methyl - 2H - isothiazol - 3 one,1.04,%
01010120248443,op:prd:00008232,YUTADOR 25 WP,Insektisida,1,Imidakloprid,25,%
01040120227307,op:prd:00008233,GIBTOP 20 TB,Zat Pengatur Tumbuh Tanaman,1,asam giberelat,20,%
01040120227307,op:prd:00008233,GIBTOP 20 TB,Zat Pengatur Tumbuh Tanaman,2,asam giberelat,20,%
01040120227307,op:prd:00008233,GIBTOP 20 TB,Zat Pengatur Tumbuh Tanaman,3,asam giberelat,20,%
01030120227447,op:prd:00008234,POWER DUO 50/10 OD,Herbisida,1,Butil Sihalofop,50,g/l
01030120227447,op:prd:00008234,POWER DUO 50/10 OD,Herbisida,2,Butil Sihalofop,50,g/l
01030120227447,op:prd:00008234,POWER DUO 50/10 OD,Herbisida,3,Penoxsulam,10,g/l
01030120227447,op:prd:00008234,POWER DUO 50/10 OD,Herbisida,4,Penoxsulam,10,g/l
01030120227447,op:prd:00008234,POWER DUO 50/10 OD,Herbisida,5,Penoxsulam,10,g/l
01030120227447,op:prd:00008234,POWER DUO 50/10 OD,Herbisida,6,Butil Sihalofop,50,g/l
01030120259121,op:prd:00008235,SAMURAI TURBO 550 SL,Herbisida,1,Isopropil amina glifosat (setara dengan glifosat : 407 g/l),550,g/l
01020120103847,op:prd:00008236,KRESNACOL 70 WP,Fungisida,1,Propineb,70,%
01030120248680,op:prd:00008237,PRIMA-GALAN 108 EC,Herbisida,1,Haloksifop-p-metil,108,g/l
01030120248680,op:prd:00008237,PRIMA-GALAN 108 EC,Herbisida,2,Haloksifop-p-metil,108,g/l
01030120248680,op:prd:00008237,PRIMA-GALAN 108 EC,Herbisida,3,Haloksifop-p-metil,108,g/l
01030120248680,op:prd:00008237,PRIMA-GALAN 108 EC,Herbisida,4,Haloksifop-p-metil,108,g/l
032025602,op:prd:00008238,EXON 250/7.5 SC,Herbisida,1,Ammonium Glufosinat,250,g/l
032025602,op:prd:00008238,EXON 250/7.5 SC,Herbisida,2,Indaziflam,7.5,g/l
01020120227293,op:prd:00008239,DEMOX 30 WP,Fungisida,1,simoksanil,30,%
01020120227293,op:prd:00008239,DEMOX 30 WP,Fungisida,2,simoksanil,30,%
01020120227293,op:prd:00008239,DEMOX 30 WP,Fungisida,3,simoksanil,30,%
01020120227293,op:prd:00008239,DEMOX 30 WP,Fungisida,4,simoksanil,30,%
01010120155374,op:prd:00008240,METROMIL 50 SP,Insektisida,1,Metomil,50,%
01020120175858,op:prd:00008241,PIRAKLO 250 EC,Fungisida,1,piraklostrobin,250,g/l
032016386,op:prd:00008242,MATADOR 25 CS,Insektisida,1,Lambda cyhalothrin,25,g/l
01010120145043,op:prd:00008243,BIOVAR P,Insektisida,1,Beauveria bassiana,"6,2 x 10^8",cfu/g
01010120227319,op:prd:00008244,HOTAKA 40 SP,Insektisida,1,metomil,40,%
01010120227319,op:prd:00008244,HOTAKA 40 SP,Insektisida,2,metomil,40,%
01030120269376,op:prd:00008245,GaliGali 240 EC,Herbisida,1,Oksifluorfen,240,g/l
01010120072696,op:prd:00008246,ZYCHATE 200 SL,Insektisida,1,imidakloprid,200,g/l
01030120175716,op:prd:00008247,SURPASS 200 EC,Herbisida,1,butil sihalofop,200,g/l
01030120259156,op:prd:00008248,AKAR GROW 80 WP,Herbisida,1,Diuron,80,%
01040120227619,op:prd:00008249,BIGASTTOP 40 EC,Zat Pengatur Tumbuh Tanaman,1,Asam giberelat,40,g/l
01020120134777,op:prd:00008250,Hagan 80 WP,Fungisida,1,Carbendazim,80,%
01020120134777,op:prd:00008250,Hagan 80 WP,Fungisida,2,Carbendazim,80,%
032025597,op:prd:00008251,SULEXIN 500 SC,Insektisida,1,Siantraniliprol,250,g/l
032025597,op:prd:00008251,SULEXIN 500 SC,Insektisida,2,Flonicamid,250,g/l
042021920,op:prd:00008252,KARBENDAZIM 98 TC,Fungisida,1,karbendazim,98,%
01010120155389,op:prd:00008253,RODAMEC 18 EC,Insektisida,1,abamektin,18,g/l
0420231192,op:prd:00008254,NIKOSULFURON 95 TC,Herbisida,1,nikosulfuron,95,%
01030120206730,op:prd:00008255,MAHAKAM EXTRAXONE 138 SL,Herbisida,1,Paraquat Diklorida,138,g/l
01030120238145,op:prd:00008256,KLORAK 25 WP,Herbisida,1,Kuinklorak,25,%
01020120103829,op:prd:00008257,DIVENO 250 EC,Fungisida,1,Difenoconazole,250,g/l
01030120217171,op:prd:00008258,RIDABLASS 490 SL,Herbisida,1,Isopropil amina glifosat,490,g/l
01030120217108,op:prd:00008259,ACULAT 80 WP,Herbisida,1,nikosulfuron,80,%
0102011987771,op:prd:00008260,Masalgin 50WP,Fungisida,1,benomil,50,%
0102011987771,op:prd:00008260,Masalgin 50WP,Fungisida,2,benomil,50,%
0102011987771,op:prd:00008260,Masalgin 50WP,Fungisida,3,benomil,50,%
0102011987771,op:prd:00008260,Masalgin 50WP,Fungisida,4,benomil,50,%
0102011987771,op:prd:00008260,Masalgin 50WP,Fungisida,5,benomil,50,%
01030120206897,op:prd:00008261,BENITEZ 135 SL,Herbisida,1,Parakuat Diklorida,135,g/l
01030120259227,op:prd:00008262,KOEEN UP 480 SL,Herbisida,1,Isopropilamina glifosat (setara dengan glifosat 356 g/l),480,g/l
01030120175849,op:prd:00008263,LIFELINE 280 SL,Herbisida,1,amonium glufosinat,280 g/l setara dengan glufosinat: 256 g/l,g/l
01030120175849,op:prd:00008263,LIFELINE 280 SL,Herbisida,2,amonium glufosinat,280 g/l setara dengan glufosinat: 256 g/l,g/l
01030120175849,op:prd:00008263,LIFELINE 280 SL,Herbisida,3,amonium glufosinat,280 g/l setara dengan glufosinat: 256 g/l,g/l
01030120175849,op:prd:00008263,LIFELINE 280 SL,Herbisida,4,amonium glufosinat,280 g/l setara dengan glufosinat: 256 g/l,g/l
01010120155347,op:prd:00008264,DKFOSTRIN 500/50 EC,Insektisida,1,Sipermetrin (cypermethrin),50,g/l
01010120155347,op:prd:00008264,DKFOSTRIN 500/50 EC,Insektisida,2,Klorpirifos (chlorpyrifos),500,g/l
01010120269400,op:prd:00008265,"KLORANPRO 0,4 GR",Insektisida,1,Klorantraniliprol,"0,4",%
01030120093534,op:prd:00008266,DOLGY 20 WG,Herbisida,1,Metsulfuron methyl,20,%
01030120062468,op:prd:00008267,ROGER 480 SL,Herbisida,1,isopropil amina glifosat,480,g/l
01010120093242,op:prd:00008268,PURDAN PLUS 3/3 GR,Insektisida,1,dimehipo,3,%
01010120093242,op:prd:00008268,PURDAN PLUS 3/3 GR,Insektisida,2,karbofuran,3,%
01050120227596,op:prd:00008269,VANTIKEONG 60 WP,Moluskisida,1,Fentin Asetat,60,%
01050120227596,op:prd:00008269,VANTIKEONG 60 WP,Moluskisida,2,Fentin Asetat,60,%
01030120269347,op:prd:00008270,CYDHAR 450 CS,Herbisida,1,Pendimetalin,450,g/l
01030120259222,op:prd:00008271,JERICFURON 20 WG,Herbisida,1,Metil Metsulfuron,20,%
042019732,op:prd:00008272,CHLORPYRIFOS 97 TC,Insektisida,1,CHLORPYRIFOS,97,%
01030120259052,op:prd:00008273,ENTRICLO 667 EC,Herbisida,1,Triklopir butoksi etil ester (setara dengan triklopir 480 g/l),667,g/l
01120120269417,op:prd:00008274,Maosheng 0.005 RB,Rodentisida,1,bromadiolon,0.005,%
01030120217065,op:prd:00008275,MERAKI 10/18 WP,Herbisida,1,Natrium bispiribak,18,%
01030120217065,op:prd:00008275,MERAKI 10/18 WP,Herbisida,2,Etil pirazosulfuron,10,%
0102011980433,op:prd:00008276,NIMROD 250 EC,Fungisida,1,Bupirimat,250,g/l
0420231213,op:prd:00008277,"2,4-D 98 TC",Herbisida,1,"2,4-D",98,%
01060120206855,op:prd:00008278,ENERZEE 85 WP,Bakterisida,1,Tembaga Oksiklorida,85,%
0420261483,op:prd:00008279,FLUFENAUXIRIM-METOTYL 98 TC,Herbisida,1,flufenauxirim-metotyl,98,%
01020120248231,op:prd:00008280,AMODA 50 GR,Fungisida,1,Kalsium sianamida,50,%
01010120269519,op:prd:00008281,ASM FIRTON 60/25 WG,Insektisida,1,Pimetrozin (Pymetrozine),60,%
01010120269519,op:prd:00008281,ASM FIRTON 60/25 WG,Insektisida,2,Dinotefuran (Dinotefuran),25,%
01010120042051,op:prd:00008282,BIOCIS 25 EC,Insektisida,1,Deltametrin,25,g/l
01010120042051,op:prd:00008282,BIOCIS 25 EC,Insektisida,2,Deltametrin,25,g/l
01010120042051,op:prd:00008282,BIOCIS 25 EC,Insektisida,3,Deltametrin,25,g/l
01010120237749,op:prd:00008283,EMATEK 500/55 EC,Insektisida,1,Emamektin benzoat,55,g/l
01010120237749,op:prd:00008283,EMATEK 500/55 EC,Insektisida,2,Dimehipo,500,g/l
