nomor_pendaftaran,produk_id,merk_dagang,pemegang_pendaftaran,jenis_pupuk,bentuk_formula,urutan,parameter,parameter_kunci,nilai_teks,jenis_nilai,kualifier,nilai_min,nilai_maks,pengali,satuan,catatan
02.01.2021.460,op:prd:00014479,TANIKU,PT. TANCIMAS WISIN JAYA,Pupuk Organik,Butiran (Granular),6,Kadar Air,kadar air,"12,97 %",numerik,,12.97,12.97,,%,
02.01.2021.460,op:prd:00014479,TANIKU,PT. TANCIMAS WISIN JAYA,Pupuk Organik,Butiran (Granular),7,pH,ph,"8,05",numerik,,8.05,8.05,,,
02.01.2021.460,op:prd:00014479,TANIKU,PT. TANCIMAS WISIN JAYA,Pupuk Organik,Butiran (Granular),8,Fe-Total,fe-total,"14,43 ppm",numerik,,14.43,14.43,,ppm,
02.01.2021.460,op:prd:00014479,TANIKU,PT. TANCIMAS WISIN JAYA,Pupuk Organik,Butiran (Granular),9,Fe-tersedia,fe-tersedia,"11,27 ppm",numerik,,11.27,11.27,,ppm,
02.01.2021.460,op:prd:00014479,TANIKU,PT. TANCIMAS WISIN JAYA,Pupuk Organik,Butiran (Granular),10,Zn,zn,"9,28 ppm",numerik,,9.28,9.28,,ppm,
04.01.2023.405,op:prd:00014480,Nitrocalphos,AGRO UNGGUL,Dolomit,Butiran (Granular),1,Magnesium (MgO),magnesium (mgo),"24,03 %",numerik,,24.03,24.03,,%,
04.01.2023.405,op:prd:00014480,Nitrocalphos,AGRO UNGGUL,Dolomit,Butiran (Granular),2,Kalsium (CaO),kalsium (cao),"38,22 %",numerik,,38.22,38.22,,%,
04.01.2023.405,op:prd:00014480,Nitrocalphos,AGRO UNGGUL,Dolomit,Butiran (Granular),3,Al2O3 + Fe2O3,al2o3 + fe2o3,"2,27 %",numerik,,2.27,2.27,,%,
04.01.2023.405,op:prd:00014480,Nitrocalphos,AGRO UNGGUL,Dolomit,Butiran (Granular),4,Silikat (SiO2),silikat (sio2),"2,82 %",numerik,,2.82,2.82,,%,
04.01.2023.405,op:prd:00014480,Nitrocalphos,AGRO UNGGUL,Dolomit,Butiran (Granular),5,Kadar Air,kadar air,"0,31 %",numerik,,0.31,0.31,,%,
04.01.2023.405,op:prd:00014480,Nitrocalphos,AGRO UNGGUL,Dolomit,Butiran (Granular),6,Netralisasi (setara CaCO3),netralisasi (setara caco3),"128,34 %",numerik,,128.34,128.34,,%,
04.01.2023.405,op:prd:00014480,Nitrocalphos,AGRO UNGGUL,Dolomit,Butiran (Granular),7,Kehalusan 25 Mesh,kehalusan 25 mesh,100 %,numerik,,100,100,,%,
04.01.2023.405,op:prd:00014480,Nitrocalphos,AGRO UNGGUL,Dolomit,Butiran (Granular),8,Kehalusan 80 Mesh,kehalusan 80 mesh,"99,68 %",numerik,,99.68,99.68,,%,
01.02.2021.556,op:prd:00014481,GENSTICK,UD Primagro,,Cair (Liquid),1,Mn,mn,"1,23%",numerik,,1.23,1.23,,%,
01.02.2021.556,op:prd:00014481,GENSTICK,UD Primagro,,Cair (Liquid),2,Zn,zn,"1,14%",numerik,,1.14,1.14,,%,
01.08.2026.174,op:prd:00014482,"ANATA CMB 16-6-0,2",ARINDAMA NAWASENA AMERTA,Pupuk Hara Makro-Mikro Campuran,Bentuk Lainnya,1,CaO,cao,"26,19%",numerik,,26.19,26.19,,%,
01.08.2026.174,op:prd:00014482,"ANATA CMB 16-6-0,2",ARINDAMA NAWASENA AMERTA,Pupuk Hara Makro-Mikro Campuran,Bentuk Lainnya,2,B,b,"4,69%",numerik,,4.69,4.69,,%,
01.08.2026.174,op:prd:00014482,"ANATA CMB 16-6-0,2",ARINDAMA NAWASENA AMERTA,Pupuk Hara Makro-Mikro Campuran,Bentuk Lainnya,3,Kadar air,kadar air,"3,91%",numerik,,3.91,3.91,,%,
04.03.2020.358,op:prd:00014483,MASTER CALL,DHARMA AYU TANI,Dolomit,Tepung (Powder),1,Magnesium (MgO),magnesium (mgo),"30,49 %",numerik,,30.49,30.49,,%,
04.03.2020.358,op:prd:00014483,MASTER CALL,DHARMA AYU TANI,Dolomit,Tepung (Powder),2,Kalsium (CaO),kalsium (cao),"59,45 %",numerik,,59.45,59.45,,%,
04.03.2020.358,op:prd:00014483,MASTER CALL,DHARMA AYU TANI,Dolomit,Tepung (Powder),3,Al2O3 + Fe2O3,al2o3 + fe2o3,"1,27 %",numerik,,1.27,1.27,,%,
04.03.2020.358,op:prd:00014483,MASTER CALL,DHARMA AYU TANI,Dolomit,Tepung (Powder),4,Silikat (SiO2),silikat (sio2),"2,90 %",numerik,,2.9,2.9,,%,
04.03.2020.358,op:prd:00014483,MASTER CALL,DHARMA AYU TANI,Dolomit,Tepung (Powder),5,Kadar Air,kadar air,"1,83 %",numerik,,1.83,1.83,,%,
04.03.2020.358,op:prd:00014483,MASTER CALL,DHARMA AYU TANI,Dolomit,Tepung (Powder),6,Netralisasi (setara CaCO3),netralisasi (setara caco3),"105,82 %",numerik,,105.82,105.82,,%,
04.03.2020.358,op:prd:00014483,MASTER CALL,DHARMA AYU TANI,Dolomit,Tepung (Powder),7,Kehalusan 25 Mesh,kehalusan 25 mesh,100 %,numerik,,100,100,,%,
04.03.2020.358,op:prd:00014483,MASTER CALL,DHARMA AYU TANI,Dolomit,Tepung (Powder),8,Kehalusan 80 Mesh,kehalusan 80 mesh,"64,31 %",numerik,,64.31,64.31,,%,
01.01.2020.683,op:prd:00014484,COCKHEAD,DGW PUPUK INDONESIA,Pupuk Hara Makro Majemuk,Butiran (Granular),1,N,n,15 %,numerik,,15,15,,%,
01.01.2020.683,op:prd:00014484,COCKHEAD,DGW PUPUK INDONESIA,Pupuk Hara Makro Majemuk,Butiran (Granular),2,P2O5,p2o5,15 %,numerik,,15,15,,%,
01.01.2020.683,op:prd:00014484,COCKHEAD,DGW PUPUK INDONESIA,Pupuk Hara Makro Majemuk,Butiran (Granular),3,K2O,k2o,15 %,numerik,,15,15,,%,
01.01.2020.683,op:prd:00014484,COCKHEAD,DGW PUPUK INDONESIA,Pupuk Hara Makro Majemuk,Butiran (Granular),4,Kadar Air,kadar air,"0,73 %",numerik,,0.73,0.73,,%,
01.03.2025.689,op:prd:00014485,Wong'e Tani,DANA INDO AGRI,,Tepung (Powder),1,CaO,cao,"33,97%",numerik,,33.97,33.97,,%,
01.03.2025.689,op:prd:00014485,Wong'e Tani,DANA INDO AGRI,,Tepung (Powder),2,MgO,mgo,"20,37%",numerik,,20.37,20.37,,%,
01.03.2025.689,op:prd:00014485,Wong'e Tani,DANA INDO AGRI,,Tepung (Powder),3,Zn,zn,"3,41%",numerik,,3.41,3.41,,%,
01.03.2025.689,op:prd:00014485,Wong'e Tani,DANA INDO AGRI,,Tepung (Powder),4,B,b,"1,07%",numerik,,1.07,1.07,,%,
01.03.2025.689,op:prd:00014485,Wong'e Tani,DANA INDO AGRI,,Tepung (Powder),5,Kadar air,kadar air,"3,43%",numerik,,3.43,3.43,,%,
01.03.2023.806,op:prd:00014486,GOLDENMAX,AGRINDO PERSADATAMA,,Tepung (Powder),1,N,n,10 %,numerik,,10,10,,%,
01.03.2023.806,op:prd:00014486,GOLDENMAX,AGRINDO PERSADATAMA,,Tepung (Powder),2,K2O,k2o,20 %,numerik,,20,20,,%,
01.03.2023.806,op:prd:00014486,GOLDENMAX,AGRINDO PERSADATAMA,,Tepung (Powder),3,Kadar Air,kadar air,"0,33%",numerik,,0.33,0.33,,%,
01.01.2025.443,op:prd:00014487,HIMALAYA,PT. SANLEX MALINDO,Pupuk Triple Super Fosfat (TSP) {3Ca(H2PO4)2},Butiran (Granular),1,P2O5,p2o5,"46,83%",numerik,,46.83,46.83,,%,
01.01.2025.443,op:prd:00014487,HIMALAYA,PT. SANLEX MALINDO,Pupuk Triple Super Fosfat (TSP) {3Ca(H2PO4)2},Butiran (Granular),2,P2O5 larut dalam asam sitrat 2%,p2o5 larut dalam asam sitrat 2%,"40,01%",numerik,,40.01,40.01,,%,
01.01.2025.443,op:prd:00014487,HIMALAYA,PT. SANLEX MALINDO,Pupuk Triple Super Fosfat (TSP) {3Ca(H2PO4)2},Butiran (Granular),3,P2O5 larut dalam air,p2o5 larut dalam air,"38,49%",numerik,,38.49,38.49,,%,
01.01.2025.443,op:prd:00014487,HIMALAYA,PT. SANLEX MALINDO,Pupuk Triple Super Fosfat (TSP) {3Ca(H2PO4)2},Butiran (Granular),4,H2PO4,h2po4,"1,43%",numerik,,1.43,1.43,,%,
01.01.2025.443,op:prd:00014487,HIMALAYA,PT. SANLEX MALINDO,Pupuk Triple Super Fosfat (TSP) {3Ca(H2PO4)2},Butiran (Granular),5,Kadar Air,kadar air,"4,38 %",numerik,,4.38,4.38,,%,
03.03.2021.442,op:prd:00014488,SAN Bio,PT. SERA AGRO NUTRINDO,Hayati Majemuk,Tepung (Powder),1,Azotobacter sp,azotobacter sp,"3,1 x 10^9 CFU/g",numerik,,3.1,3.1,1000000000,CFU/g,
03.03.2021.442,op:prd:00014488,SAN Bio,PT. SERA AGRO NUTRINDO,Hayati Majemuk,Tepung (Powder),2,Bacillus sp,bacillus sp,"2,1 x 10^9 CFU/g",numerik,,2.1,2.1,1000000000,CFU/g,
03.03.2021.442,op:prd:00014488,SAN Bio,PT. SERA AGRO NUTRINDO,Hayati Majemuk,Tepung (Powder),3,Pseudomonas sp,pseudomonas sp,"3,0 x 10^9 CFU/g",numerik,,3,3,1000000000,CFU/g,
03.03.2021.442,op:prd:00014488,SAN Bio,PT. SERA AGRO NUTRINDO,Hayati Majemuk,Tepung (Powder),4,Trichoderma sp,trichoderma sp,"4,0 x 10^4 CFU/g",numerik,,4,4,10000,CFU/g,
02.01.2021.323,op:prd:00014489,TAKESA,AGRO NUSA INDAH,Pupuk Organik,Butiran (Granular),1,C-organik,c-organik,"24,36 %",numerik,,24.36,24.36,,%,
02.01.2021.323,op:prd:00014489,TAKESA,AGRO NUSA INDAH,Pupuk Organik,Butiran (Granular),2,C/N,c/n,"20,47",numerik,,20.47,20.47,,,
02.01.2021.323,op:prd:00014489,TAKESA,AGRO NUSA INDAH,Pupuk Organik,Butiran (Granular),3,N-total,n-total,"1,19 %",numerik,,1.19,1.19,,%,
02.01.2021.323,op:prd:00014489,TAKESA,AGRO NUSA INDAH,Pupuk Organik,Butiran (Granular),4,P2O5-total,p2o5-total,"2,34 %",numerik,,2.34,2.34,,%,
02.01.2021.323,op:prd:00014489,TAKESA,AGRO NUSA INDAH,Pupuk Organik,Butiran (Granular),5,K2O-total,k2o-total,"2,32 %",numerik,,2.32,2.32,,%,
02.01.2021.323,op:prd:00014489,TAKESA,AGRO NUSA INDAH,Pupuk Organik,Butiran (Granular),6,Kadar Air,kadar air,"10,44 %",numerik,,10.44,10.44,,%,
02.01.2021.323,op:prd:00014489,TAKESA,AGRO NUSA INDAH,Pupuk Organik,Butiran (Granular),7,pH,ph,"8,35",numerik,,8.35,8.35,,,
01.01.2024.1259,op:prd:00014490,BOLA TANI,AGRO MAKMUR MANDIRI,,Butiran (Granular),1,MgO,mgo,28 %,numerik,,28,28,,%,
01.01.2024.1259,op:prd:00014490,BOLA TANI,AGRO MAKMUR MANDIRI,,Butiran (Granular),2,Kadar Air,kadar air,"0,09 %",numerik,,0.09,0.09,,%,
01.01.2025.386,op:prd:00014491,Hi Gro Bio,SENTANA ADIDAYA PRATAMA,,Butiran (Granular),1,N,n,"10,4%",numerik,,10.4,10.4,,%,
01.01.2025.386,op:prd:00014491,Hi Gro Bio,SENTANA ADIDAYA PRATAMA,,Butiran (Granular),2,K2O,k2o,"21,6%",numerik,,21.6,21.6,,%,
01.01.2025.386,op:prd:00014491,Hi Gro Bio,SENTANA ADIDAYA PRATAMA,,Butiran (Granular),3,P2O5,p2o5,"4,8%",numerik,,4.8,4.8,,%,
01.01.2025.386,op:prd:00014491,Hi Gro Bio,SENTANA ADIDAYA PRATAMA,,Butiran (Granular),4,Mg,mg,"3,2%",numerik,,3.2,3.2,,%,
01.01.2025.386,op:prd:00014491,Hi Gro Bio,SENTANA ADIDAYA PRATAMA,,Butiran (Granular),5,B,b,"0,52%",numerik,,0.52,0.52,,%,
01.01.2025.386,op:prd:00014491,Hi Gro Bio,SENTANA ADIDAYA PRATAMA,,Butiran (Granular),6,Kadar air,kadar air,"1,37%",numerik,,1.37,1.37,,%,
02.08.2025.91,op:prd:00014492,UNGGUL-Mycor,MEGA PRIMATANI LESTARI,Pupuk Organik,Bentuk Lainnya,1,C-organik,c-organik,"16,89 %",numerik,,16.89,16.89,,%,
02.08.2025.91,op:prd:00014492,UNGGUL-Mycor,MEGA PRIMATANI LESTARI,Pupuk Organik,Bentuk Lainnya,2,C/N,c/n,"10,75",numerik,,10.75,10.75,,,
02.08.2025.91,op:prd:00014492,UNGGUL-Mycor,MEGA PRIMATANI LESTARI,Pupuk Organik,Bentuk Lainnya,3,N + P2O5 + K2O,n + p2o5 + k2o,"5,00 %",numerik,,5,5,,%,
02.08.2025.91,op:prd:00014492,UNGGUL-Mycor,MEGA PRIMATANI LESTARI,Pupuk Organik,Bentuk Lainnya,4,Kadar Air,kadar air,"19,14 %",numerik,,19.14,19.14,,%,
02.08.2025.91,op:prd:00014492,UNGGUL-Mycor,MEGA PRIMATANI LESTARI,Pupuk Organik,Bentuk Lainnya,5,pH,ph,"8,23",numerik,,8.23,8.23,,,
02.08.2025.91,op:prd:00014492,UNGGUL-Mycor,MEGA PRIMATANI LESTARI,Pupuk Organik,Bentuk Lainnya,6,Fe-total,fe-total,"13410,83 ppm",numerik,,13410.83,13410.83,,ppm,
02.08.2025.91,op:prd:00014492,UNGGUL-Mycor,MEGA PRIMATANI LESTARI,Pupuk Organik,Bentuk Lainnya,7,Fe-tersedia,fe-tersedia,"398,19 ppm",numerik,,398.19,398.19,,ppm,
02.08.2025.91,op:prd:00014492,UNGGUL-Mycor,MEGA PRIMATANI LESTARI,Pupuk Organik,Bentuk Lainnya,8,Zn,zn,"399,41 ppm",numerik,,399.41,399.41,,ppm,
02.08.2025.91,op:prd:00014492,UNGGUL-Mycor,MEGA PRIMATANI LESTARI,Pupuk Organik,Bentuk Lainnya,9,Azotobacter sp,azotobacter sp,"1,52 x10^9 CFU/g",numerik,,1.52,1.52,1000000000,CFU/g,
02.08.2025.91,op:prd:00014492,UNGGUL-Mycor,MEGA PRIMATANI LESTARI,Pupuk Organik,Bentuk Lainnya,10,Bacillus megaterium,bacillus megaterium,"5,00 x 10^7 CFU/g",numerik,,5,5,10000000,CFU/g,
02.08.2025.91,op:prd:00014492,UNGGUL-Mycor,MEGA PRIMATANI LESTARI,Pupuk Organik,Bentuk Lainnya,11,Bacillus subtillis,bacillus subtillis,"3,00 x 10^7 CFU/g",numerik,,3,3,10000000,CFU/g,
02.08.2025.91,op:prd:00014492,UNGGUL-Mycor,MEGA PRIMATANI LESTARI,Pupuk Organik,Bentuk Lainnya,12,Trichoderma harzianum,trichoderma harzianum,"1,00 x 10^6 CFU/g",numerik,,1,1,1000000,CFU/g,
02.08.2025.91,op:prd:00014492,UNGGUL-Mycor,MEGA PRIMATANI LESTARI,Pupuk Organik,Bentuk Lainnya,13,Trichoderma viridae,trichoderma viridae,"1,00 x 10^6 CFU/g",numerik,,1,1,1000000,CFU/g,
01.01.2024.136,op:prd:00014493,Pupuk Indonesia Holding Company Phonska Plus,Perusahaan Perseroan (Persero) PT. Pupuk Indonesia,Pupuk Hara Makro Majemuk,Butiran (Granular),1,N,n,15%,numerik,,15,15,,%,
01.01.2024.136,op:prd:00014493,Pupuk Indonesia Holding Company Phonska Plus,Perusahaan Perseroan (Persero) PT. Pupuk Indonesia,Pupuk Hara Makro Majemuk,Butiran (Granular),2,P2O5,p2o5,15%,numerik,,15,15,,%,
01.01.2024.136,op:prd:00014493,Pupuk Indonesia Holding Company Phonska Plus,Perusahaan Perseroan (Persero) PT. Pupuk Indonesia,Pupuk Hara Makro Majemuk,Butiran (Granular),3,K2O,k2o,15%,numerik,,15,15,,%,
01.01.2024.136,op:prd:00014493,Pupuk Indonesia Holding Company Phonska Plus,Perusahaan Perseroan (Persero) PT. Pupuk Indonesia,Pupuk Hara Makro Majemuk,Butiran (Granular),4,Zn,zn,"0,2%",numerik,,0.2,0.2,,%,
01.01.2024.136,op:prd:00014493,Pupuk Indonesia Holding Company Phonska Plus,Perusahaan Perseroan (Persero) PT. Pupuk Indonesia,Pupuk Hara Makro Majemuk,Butiran (Granular),5,Kadar air,kadar air,"0,84%",numerik,,0.84,0.84,,%,
01.01.2025.247,op:prd:00014494,PUPUK NPK CAP KEPALA AYAM,PT. SANLEX MALINDO,Pupuk Hara Makro Majemuk,Butiran (Granular),1,N,n,15%,numerik,,15,15,,%,
01.01.2025.247,op:prd:00014494,PUPUK NPK CAP KEPALA AYAM,PT. SANLEX MALINDO,Pupuk Hara Makro Majemuk,Butiran (Granular),2,P2O5,p2o5,15%,numerik,,15,15,,%,
01.01.2025.247,op:prd:00014494,PUPUK NPK CAP KEPALA AYAM,PT. SANLEX MALINDO,Pupuk Hara Makro Majemuk,Butiran (Granular),3,K2O,k2o,6%,numerik,,6,6,,%,
01.01.2025.247,op:prd:00014494,PUPUK NPK CAP KEPALA AYAM,PT. SANLEX MALINDO,Pupuk Hara Makro Majemuk,Butiran (Granular),4,MgO,mgo,4%,numerik,,4,4,,%,
01.01.2025.247,op:prd:00014494,PUPUK NPK CAP KEPALA AYAM,PT. SANLEX MALINDO,Pupuk Hara Makro Majemuk,Butiran (Granular),5,Kadar air,kadar air,"2,3%",numerik,,2.3,2.3,,%,
01.01.2022.537,op:prd:00014495,CAKRA,DGW PUPUK INDONESIA,,Butiran (Granular),1,P2O5 - Total,p2o5 - total,18 %,numerik,,18,18,,%,
01.01.2022.537,op:prd:00014495,CAKRA,DGW PUPUK INDONESIA,,Butiran (Granular),2,Kadar Air,kadar air,"1,30 %",numerik,,1.3,1.3,,%,
01.01.2022.537,op:prd:00014495,CAKRA,DGW PUPUK INDONESIA,,Butiran (Granular),3,CaO,cao,15 %,numerik,,15,15,,%,
01.01.2022.537,op:prd:00014495,CAKRA,DGW PUPUK INDONESIA,,Butiran (Granular),4,MgO,mgo,9 %,numerik,,9,9,,%,
01.01.2022.537,op:prd:00014495,CAKRA,DGW PUPUK INDONESIA,,Butiran (Granular),5,B2O3,b2o3,"0,5 %",numerik,,0.5,0.5,,%,
01.01.2022.537,op:prd:00014495,CAKRA,DGW PUPUK INDONESIA,,Butiran (Granular),6,S,s,"3,8 %",numerik,,3.8,3.8,,%,
01.07.2026.106,op:prd:00014496,RealStrong,ALL COSMOS BIOTEK,Pupuk Hara Makro Majemuk,Pelet,1,N,n,12%,numerik,,12,12,,%,
01.07.2026.106,op:prd:00014496,RealStrong,ALL COSMOS BIOTEK,Pupuk Hara Makro Majemuk,Pelet,2,P2O5,p2o5,12%,numerik,,12,12,,%,
01.07.2026.106,op:prd:00014496,RealStrong,ALL COSMOS BIOTEK,Pupuk Hara Makro Majemuk,Pelet,3,K2O,k2o,17%,numerik,,17,17,,%,
01.07.2026.106,op:prd:00014496,RealStrong,ALL COSMOS BIOTEK,Pupuk Hara Makro Majemuk,Pelet,4,Kadar air,kadar air,"2,14%",numerik,,2.14,2.14,,%,
01.01.2022.1808,op:prd:00014497,JATI WANGI,CIPTO LANGGENG JOYO,Pupuk Hara Makro Majemuk,Butiran (Granular),1,N,n,16 %,numerik,,16,16,,%,
01.01.2022.1808,op:prd:00014497,JATI WANGI,CIPTO LANGGENG JOYO,Pupuk Hara Makro Majemuk,Butiran (Granular),2,P2O5,p2o5,16 %,numerik,,16,16,,%,
01.01.2022.1808,op:prd:00014497,JATI WANGI,CIPTO LANGGENG JOYO,Pupuk Hara Makro Majemuk,Butiran (Granular),3,K2O,k2o,16 %,numerik,,16,16,,%,
01.01.2022.1808,op:prd:00014497,JATI WANGI,CIPTO LANGGENG JOYO,Pupuk Hara Makro Majemuk,Butiran (Granular),4,Kadar Air,kadar air,"1,87 %",numerik,,1.87,1.87,,%,
03.03.2022.1277,op:prd:00014498,BIOBUS,BIO INDUSTRI NUSANTARA,,Tepung (Powder),1,Bacillus sp,bacillus sp,"2,5 x 10^7 CFU/g",numerik,,2.5,2.5,10000000,CFU/g,
03.03.2022.1277,op:prd:00014498,BIOBUS,BIO INDUSTRI NUSANTARA,,Tepung (Powder),2,Pseudomonas sp,pseudomonas sp,"9,1 x 10^7 CFU/g",numerik,,9.1,9.1,10000000,CFU/g,
03.03.2022.1277,op:prd:00014498,BIOBUS,BIO INDUSTRI NUSANTARA,,Tepung (Powder),3,Rhizobium sp,rhizobium sp,"2,9 x 10^7 CFU/g",numerik,,2.9,2.9,10000000,CFU/g,
02.07.2024.556,op:prd:00014499,ORGEVIT,ARINDAMA NAWASENA AMERTA,Pupuk Organik,Pelet,1,C-organik,c-organik,"31,52 %",numerik,,31.52,31.52,,%,
02.07.2024.556,op:prd:00014499,ORGEVIT,ARINDAMA NAWASENA AMERTA,Pupuk Organik,Pelet,2,C/N,c/n,"6,40",numerik,,6.4,6.4,,,
02.07.2024.556,op:prd:00014499,ORGEVIT,ARINDAMA NAWASENA AMERTA,Pupuk Organik,Pelet,3,N + P2O5 + K2O,n + p2o5 + k2o,"9,14 %",numerik,,9.14,9.14,,%,
02.07.2024.556,op:prd:00014499,ORGEVIT,ARINDAMA NAWASENA AMERTA,Pupuk Organik,Pelet,4,Kadar Air,kadar air,"17,22 %",numerik,,17.22,17.22,,%,
02.07.2024.556,op:prd:00014499,ORGEVIT,ARINDAMA NAWASENA AMERTA,Pupuk Organik,Pelet,5,pH,ph,"7,27",numerik,,7.27,7.27,,,
02.07.2024.556,op:prd:00014499,ORGEVIT,ARINDAMA NAWASENA AMERTA,Pupuk Organik,Pelet,6,Fe-total,fe-total,958 ppm,numerik,,958,958,,ppm,
02.07.2024.556,op:prd:00014499,ORGEVIT,ARINDAMA NAWASENA AMERTA,Pupuk Organik,Pelet,7,Fe-tersedia,fe-tersedia,330 ppm,numerik,,330,330,,ppm,
02.07.2024.556,op:prd:00014499,ORGEVIT,ARINDAMA NAWASENA AMERTA,Pupuk Organik,Pelet,8,Zn,zn,388 ppm,numerik,,388,388,,ppm,
01.03.2021.792,op:prd:00014500,SPEEDGRO,MAJU MAKMUR UTOMO,Pupuk Hara Makro Majemuk,Tepung (Powder),1,N,n,9 %,numerik,,9,9,,%,
01.03.2021.792,op:prd:00014500,SPEEDGRO,MAJU MAKMUR UTOMO,Pupuk Hara Makro Majemuk,Tepung (Powder),2,P2O5,p2o5,55 %,numerik,,55,55,,%,
01.03.2021.792,op:prd:00014500,SPEEDGRO,MAJU MAKMUR UTOMO,Pupuk Hara Makro Majemuk,Tepung (Powder),3,K2O,k2o,9 %,numerik,,9,9,,%,
01.03.2021.792,op:prd:00014500,SPEEDGRO,MAJU MAKMUR UTOMO,Pupuk Hara Makro Majemuk,Tepung (Powder),4,Kadar Air,kadar air,"0,54 %",numerik,,0.54,0.54,,%,
02.03.2024.166,op:prd:00014501,STRONGKING,AGAR SARI JAYA,Pupuk Organik,Tepung (Powder),1,C-organik,c-organik,"16,95 %",numerik,,16.95,16.95,,%,
02.03.2024.166,op:prd:00014501,STRONGKING,AGAR SARI JAYA,Pupuk Organik,Tepung (Powder),2,C/N,c/n,"16,45",numerik,,16.45,16.45,,,
02.03.2024.166,op:prd:00014501,STRONGKING,AGAR SARI JAYA,Pupuk Organik,Tepung (Powder),3,N + P2O5 + K2O,n + p2o5 + k2o,"4,54 %",numerik,,4.54,4.54,,%,
02.03.2024.166,op:prd:00014501,STRONGKING,AGAR SARI JAYA,Pupuk Organik,Tepung (Powder),4,Kadar Air,kadar air,"15,66 %",numerik,,15.66,15.66,,%,
02.03.2024.166,op:prd:00014501,STRONGKING,AGAR SARI JAYA,Pupuk Organik,Tepung (Powder),5,pH,ph,"8,1",numerik,,8.1,8.1,,,
02.03.2024.166,op:prd:00014501,STRONGKING,AGAR SARI JAYA,Pupuk Organik,Tepung (Powder),6,Fe-total,fe-total,13885 ppm,numerik,,13885,13885,,ppm,
02.03.2024.166,op:prd:00014501,STRONGKING,AGAR SARI JAYA,Pupuk Organik,Tepung (Powder),7,Fe-tersedia,fe-tersedia,"116,31 ppm",numerik,,116.31,116.31,,ppm,
02.03.2024.166,op:prd:00014501,STRONGKING,AGAR SARI JAYA,Pupuk Organik,Tepung (Powder),8,Zn,zn,"118,8 ppm",numerik,,118.8,118.8,,ppm,
02.03.2024.166,op:prd:00014501,STRONGKING,AGAR SARI JAYA,Pupuk Organik,Tepung (Powder),9,Na,na,"2,08 ppm",numerik,,2.08,2.08,,ppm,
02.03.2024.166,op:prd:00014501,STRONGKING,AGAR SARI JAYA,Pupuk Organik,Tepung (Powder),10,Cl,cl,"16,96 ppm",numerik,,16.96,16.96,,ppm,
01.02.2026.50,op:prd:00014502,MariVit,RUINS SARANA TANI,Pupuk Hara Makro Tunggal,Cair (Liquid),1,P2O5,p2o5,"9,75 %",numerik,,9.75,9.75,,%,
01.01.2021.893,op:prd:00014503,AGROBLEN,AGROTAMA TUNAS SARANA,Pupuk Hara Makro Majemuk,Butiran (Granular),1,N,n,17%,numerik,,17,17,,%,
01.01.2021.893,op:prd:00014503,AGROBLEN,AGROTAMA TUNAS SARANA,Pupuk Hara Makro Majemuk,Butiran (Granular),2,P2O5,p2o5,8%,numerik,,8,8,,%,
01.01.2021.893,op:prd:00014503,AGROBLEN,AGROTAMA TUNAS SARANA,Pupuk Hara Makro Majemuk,Butiran (Granular),3,K2O,k2o,9%,numerik,,9,9,,%,
01.01.2021.893,op:prd:00014503,AGROBLEN,AGROTAMA TUNAS SARANA,Pupuk Hara Makro Majemuk,Butiran (Granular),4,MgO,mgo,3%,numerik,,3,3,,%,
01.01.2021.893,op:prd:00014503,AGROBLEN,AGROTAMA TUNAS SARANA,Pupuk Hara Makro Majemuk,Butiran (Granular),5,Kadar air,kadar air,"2,52%",numerik,,2.52,2.52,,%,
01.01.2026.234,op:prd:00014504,ATHAgrow,ANJARI ATHA TANAYA,Pupuk Hara Makro Majemuk,Butiran (Granular),1,N,n,13%,numerik,,13,13,,%,
01.01.2026.234,op:prd:00014504,ATHAgrow,ANJARI ATHA TANAYA,Pupuk Hara Makro Majemuk,Butiran (Granular),2,P2O5,p2o5,8%,numerik,,8,8,,%,
01.01.2026.234,op:prd:00014504,ATHAgrow,ANJARI ATHA TANAYA,Pupuk Hara Makro Majemuk,Butiran (Granular),3,K2O,k2o,27%,numerik,,27,27,,%,
01.01.2026.234,op:prd:00014504,ATHAgrow,ANJARI ATHA TANAYA,Pupuk Hara Makro Majemuk,Butiran (Granular),4,Kadar air,kadar air,"2,94%",numerik,,2.94,2.94,,%,
01.01.2026.312,op:prd:00014505,NAPOLEON,MEST INDONESIY,Pupuk Hara Makro Majemuk,Butiran (Granular),1,N,n,16%,numerik,,16,16,,%,
01.01.2026.312,op:prd:00014505,NAPOLEON,MEST INDONESIY,Pupuk Hara Makro Majemuk,Butiran (Granular),2,P2O5,p2o5,16%,numerik,,16,16,,%,
01.01.2026.312,op:prd:00014505,NAPOLEON,MEST INDONESIY,Pupuk Hara Makro Majemuk,Butiran (Granular),3,K2O,k2o,16%,numerik,,16,16,,%,
01.01.2026.312,op:prd:00014505,NAPOLEON,MEST INDONESIY,Pupuk Hara Makro Majemuk,Butiran (Granular),4,Kadar air,kadar air,"1,75%",numerik,,1.75,1.75,,%,
04.01.2023.434,op:prd:00014506,Bananas,MAKMUR JAYA ABADI,Dolomit,Butiran (Granular),1,Magnesium (MgO),magnesium (mgo),"18,16 %",numerik,,18.16,18.16,,%,
